$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,<$Defective
-0.5007,-0.16947,-0.92089,-0.20884,0.32566,-0.16573,-0.1807,-0.16178,-0.18319,0.42857,-0.52453,-1.42814,-0.23911,0.19316,1.35585,-0.21389,2.10508,-0.1527,-0.61161,-0.1057,-0.21753,-0.27211,0.62566,-0.1057,-0.21362,1.22009,-0.14846,-0.16878,-0.25571,-0.30094,-0.28034,-0.26353,-0.26515,-0.50422,-0.22119,1.00254,-0.22746,0
-0.40206,-0.41338,-0.92089,-0.46826,-0.53893,-0.38345,-0.41911,0.0378,-0.36303,-0.48581,-0.52453,-0.3732,-0.40646,-0.44958,-0.69246,-0.44645,-1.14069,-0.35831,-0.46994,-0.10698,-0.24191,-0.31634,0.10626,-0.10698,-0.2431,0.09848,-0.40026,-0.38533,-0.40066,-0.23603,-0.30768,-0.32113,-0.44564,-0.81623,-0.55834,-0.83372,-0.47737,0
-0.59934,0.23704,0.03063,-0.46826,-0.53893,0.31326,0.21664,0.90267,0.35635,-0.48581,0.05927,-0.72484,0.20717,0.19316,0.2088,-0.08704,2.10508,0.00433,-0.31756,-0.09281,-0.12815,-0.1345,-0.06687,-0.09281,-0.12551,-0.27539,0.2712,0.30764,0.20329,1.06225,-0.13269,-0.13502,-0.03955,-0.19221,-0.30548,-0.83372,-0.12333,0
0.38704,2.47285,2.25083,-0.46826,-0.53893,1.09707,3.79269,0.5035,1.16566,-0.48581,8.03785,0.75207,4.2422,-0.44958,-0.69246,2.66138,1.29364,0.19051,15.63152,10.81149,4.24334,5.10687,-1.45195,10.8115,4.24743,-1.69609,1.0266,1.08722,4.35844,0.73768,4.48274,5.57674,1.81041,8.23192,2.17252,-0.83372,2.58404,0
0.09113,-0.08817,1.93366,-0.46826,-0.0586,-0.07864,-0.10123,-0.62748,-0.09326,0.2069,0.44846,1.38504,-0.03456,-0.02109,0.39997,0.08209,-1.14069,0.00469,0.22412,-0.0598,-0.01439,-0.00918,-0.75941,-0.0598,-0.017,0.09848,-0.06453,-0.08216,-0.01413,-0.49568,-0.01238,-0.00652,0.34398,1.83582,0.03166,-0.13901,0.04328,0
-0.20479,-0.41338,-0.60372,-0.20884,-0.53893,-0.38345,-0.41911,-0.56095,-0.36303,-0.48581,-0.32993,1.38504,-0.40646,-0.44958,-0.69246,-0.40417,2.10508,-0.33108,-0.32887,-0.1043,-0.22566,-0.28931,-0.06687,-0.1043,-0.22627,0.09848,-0.40026,-0.38533,-0.40066,-0.5606,-0.29128,-0.28568,-0.40052,-0.34822,-0.47405,-0.3195,-0.41489,0
-0.59934,-0.08817,0.03063,-0.20884,-0.53893,-0.12218,-0.10123,-0.22831,-0.18319,1.37066,0.05927,0.2246,-0.18332,0.62165,2.03862,-0.10818,0.48219,-0.1443,-0.31816,-0.09785,-0.16878,-0.19593,-0.06687,-0.09785,-0.16991,1.96783,-0.06453,-0.12547,-0.20739,0.08854,-0.22566,-0.17047,-0.24259,-0.19221,-0.30548,-0.61929,-0.12333,0
-0.5007,0.07443,0.3478,-0.46826,-0.53893,0.09554,0.0577,1.03572,0.08658,-0.01477,0.25387,0.08394,0.03981,-0.02109,0.09956,-0.21389,0.48219,-0.22012,0.54019,-0.06589,-0.09565,-0.08044,-0.75941,-0.06589,-0.09379,-0.35016,0.10334,0.09108,0.03418,0.99734,-0.06707,-0.09071,-0.15235,0.5878,-0.38977,-0.83372,-0.24829,0
-0.5007,-0.41338,-0.60372,-0.46826,-0.53893,-0.38345,-0.41911,1.43489,-0.36303,-0.48581,-0.32993,1.38504,-0.40646,-0.44958,-0.69246,-0.50987,-0.32925,-0.40162,-0.65626,-0.10926,-0.25816,-0.35566,0.7988,-0.10926,-0.26205,0.09848,-0.40026,-0.38533,-0.40066,0.28328,-0.35143,-0.35658,-0.49076,-0.81623,-0.62577,-0.83372,-0.53985,0
-0.79661,-0.00687,-0.92089,-0.20884,-0.3468,0.052,-0.02177,2.36628,0.08658,-0.48581,-0.52453,-1.63913,0.03981,-0.44958,-0.69246,-0.38302,-1.14069,-0.36647,0.07768,-0.09865,-0.20941,-0.23034,-0.58628,-0.09865,-0.21248,-1.24745,0.01941,0.04777,0.05834,1.90613,-0.21472,-0.24137,-0.49076,-1.28423,-0.52462,0.35309,-0.39407,0
0.48568,2.10699,0.03063,-0.46826,-0.44286,2.31633,2.0444,2.03364,2.42458,-0.48581,0.05927,-1.70945,2.97777,-0.44958,-0.69246,0.58949,-0.32925,2.02244,0.88484,0.43917,1.63507,2.16551,-0.93255,0.43917,1.6369,-1.6587,2.20167,2.2999,3.24718,1.64648,1.91254,2.35529,1.51713,-0.03621,0.43624,-0.74373,0.5431,1
-0.00751,-0.33208,0.66497,-0.46826,1.28631,-0.33991,-0.33964,-0.56095,-0.36303,2.28503,-0.52453,-0.971,-0.29489,-0.44958,-0.69246,-0.27732,-0.32925,-0.18677,-0.4884,-0.10364,-0.20128,-0.25737,0.27939,-0.10364,-0.20422,-0.5371,-0.31633,-0.34202,-0.27987,-0.88517,-0.253,-0.2591,-0.24259,-0.34822,-0.03576,2.03971,-0.31076,0
-0.69797,0.07443,-0.28654,-0.46826,-0.53893,0.052,0.0577,1.03572,-0.00334,0.62253,0.25387,0.08394,0.00262,0.4074,0.86426,-0.21389,1.29364,-0.20572,0.17471,-0.08229,-0.12815,-0.14679,-0.58628,-0.08229,-0.12884,0.58451,0.10334,0.04777,-0.01413,1.25699,-0.14363,-0.14832,-0.10723,0.8998,-0.42348,-0.83372,-0.24829,0
-0.79661,-0.41338,-0.92089,-0.46826,-0.44286,-0.38345,-0.41911,0.0378,-0.36303,-0.48581,-0.52453,-0.3732,-0.42505,-0.44958,-0.69246,-0.44645,2.91652,-0.32136,-0.60685,-0.10787,-0.24191,-0.32126,0.62566,-0.10787,-0.24467,0.09848,-0.40026,-0.38533,-0.42481,0.08854,-0.31862,-0.32113,-0.42308,-0.81623,-0.60891,-0.19095,-0.47737,0
-0.59934,-0.08817,0.3478,-0.20884,-0.53893,-0.03509,-0.10123,0.30392,-0.00334,-0.48581,0.25387,0.78724,-0.05316,-0.02109,0.39997,-0.23503,0.48219,-0.0806,-0.51399,-0.10221,-0.18503,-0.23034,0.27939,-0.10221,-0.18386,0.09848,-0.06453,-0.03885,-0.03829,0.54294,-0.24206,-0.21922,-0.12979,-0.03621,-0.40662,-0.54782,-0.24829,0
3.93799,-0.33208,1.61649,0.05058,1.95876,-0.33991,-0.33964,-1.49234,-0.36303,2.28503,-0.32993,0.2246,-0.23911,-0.02109,2.03862,0.48379,-1.14069,1.56059,-0.54316,-0.07496,0.15624,0.22672,0.45253,-0.07497,0.15943,1.96783,-0.31633,-0.34202,-0.20739,-1.20974,0.27198,0.18845,0.99824,-0.66022,1.39709,0.98866,0.48062,1
-0.79661,-0.41338,-0.60372,-0.46826,-0.3468,-0.38345,-0.41911,-0.22831,-0.36303,-0.48581,-0.32993,1.38504,-0.44365,-0.44958,-0.69246,-0.42531,-0.32925,-0.36179,-0.8884,-0.11018,-0.26628,-0.36794,3.39581,-0.11018,-0.26952,0.09848,-0.40026,-0.38533,-0.44897,-0.17111,-0.36784,-0.36545,-0.51332,-1.44024,-0.57519,0.19471,-0.45655,0
-0.69797,-0.16947,-0.92089,-0.46826,-0.53893,-0.20927,-0.1807,1.43489,-0.27311,2.28503,-0.52453,-1.42814,-0.2763,0.4074,2.03862,-0.38302,1.29364,-0.41877,0.14733,-0.10168,-0.23378,-0.29668,-0.58628,-0.10168,-0.23316,1.96783,-0.14846,-0.21209,-0.30403,1.38682,-0.31862,-0.27682,-0.51332,-0.19221,-0.55834,-0.83372,-0.41489,0
-0.20479,-0.41338,1.29932,0.05058,-0.0586,-0.38345,-0.41911,-1.29276,-0.36303,-0.48581,-0.32993,1.38504,-0.29489,-0.44958,-0.69246,-0.15047,2.10508,0.14433,-0.61042,-0.10175,-0.16065,-0.18365,0.62566,-0.10175,-0.158,0.09848,-0.40026,-0.38533,-0.25571,-0.95008,-0.1655,-0.19706,-0.03955,-0.81623,-0.17062,0.45182,-0.14416,0
-0.79661,-0.08817,0.3478,-0.46826,-0.53893,-0.07864,-0.10123,0.9692,-0.09326,0.2069,0.05927,0.2246,-0.16473,0.62165,2.03862,-0.29846,-0.32925,-0.32052,-0.01279,-0.09744,-0.20128,-0.24754,-0.58628,-0.09744,-0.1989,1.96783,-0.06453,-0.08216,-0.18324,1.25699,-0.24753,-0.2458,-0.33284,0.27579,-0.50777,-0.83372,-0.33159,0
-0.20479,-0.00687,0.3478,0.31001,-0.53893,0.052,-0.02177,-0.49442,0.08658,-0.48581,0.05927,-0.12704,0.03981,-0.44958,-0.69246,0.03981,1.29364,-0.10747,0.69138,-0.03747,0.00186,0.05717,-0.93255,-0.03747,0.00026,-1.24745,0.01941,0.04777,0.05834,-0.17111,0.10245,0.02007,0.02813,0.5878,-0.08634,-0.3663,0.0641,0
0.2884,-0.41338,-0.28654,0.05058,-0.53893,-0.38345,-0.41911,-1.49234,-0.36303,-0.48581,-0.52453,-0.3732,-0.38786,-0.44958,-0.69246,0.03981,4.53941,0.51057,-0.70566,-0.10169,-0.12815,-0.14679,1.14507,-0.10169,-0.12703,0.09848,-0.40026,-0.38533,-0.3765,-1.015,-0.13816,-0.15275,0.18606,-0.81623,-0.03576,-0.51233,0.04328,0
-0.69797,-0.33208,-0.60372,-0.46826,-0.53893,-0.29636,-0.33964,0.9692,-0.27311,-0.48581,-0.32993,0.2246,-0.35067,-0.02109,2.03862,-0.44645,0.48219,-0.40833,-0.58185,-0.10888,-0.25816,-0.34829,0.45253,-0.10888,-0.25995,1.96783,-0.31633,-0.29871,-0.35234,0.80259,-0.36237,-0.33443,-0.53588,-0.81623,-0.60891,-0.83372,-0.47737,0
-0.69797,-0.08817,0.3478,-0.20884,-0.53893,-0.07864,-0.10123,0.23739,-0.09326,0.2069,0.05927,0.2246,-0.16473,0.62165,2.03862,-0.21389,-0.32925,-0.2669,-0.1503,-0.09788,-0.19316,-0.23279,-0.41314,-0.09788,-0.19004,1.96783,-0.06453,-0.08216,-0.18324,0.54294,-0.23659,-0.22808,-0.28771,0.11979,-0.40662,-0.56324,-0.22746,0
-0.00751,-0.33208,-0.92089,-0.20884,-0.53893,-0.33991,-0.33964,-0.22831,-0.36303,2.28503,-0.52453,-0.971,-0.40646,-0.44958,-0.69246,-0.36188,1.29364,-0.31452,0.45983,-0.08275,-0.16065,-0.16645,-0.75941,-0.08275,-0.15899,-0.5371,-0.31633,-0.34202,-0.42481,-0.43077,-0.17097,-0.16161,-0.3554,-0.03621,-0.40662,-0.40538,-0.37324,1
-0.40206,-0.33208,0.03063,-0.46826,-0.53893,-0.29636,-0.33964,0.10433,-0.27311,-0.48581,-0.13533,1.38504,-0.33208,-0.44958,-0.69246,-0.38302,-1.14069,-0.24027,-0.59257,-0.10656,-0.22566,-0.29668,0.62566,-0.10656,-0.22789,-0.5371,-0.31633,-0.29871,-0.32818,-0.04129,-0.29128,-0.29898,-0.31028,-0.50422,-0.50777,-0.83372,-0.41489,0
-0.69797,3.81433,1.29932,-0.46826,-0.53893,3.8404,3.71323,2.89851,3.68351,-0.07018,3.95126,-0.58418,3.53561,4.69231,0.53653,0.99119,1.29364,0.22374,3.33429,0.69293,0.97691,1.30301,-1.27882,0.69293,0.97432,-0.05106,3.96426,3.81576,3.4646,3.20441,0.99382,1.54438,0.84031,3.55185,0.53738,-0.83372,0.93879,0
0.2884,-0.33208,0.3478,1.08827,0.99811,-0.29636,-0.33964,-1.29276,-0.27311,-0.48581,-0.32993,0.2246,-0.16473,-0.44958,-0.69246,-0.04476,-1.14069,-0.14946,-0.08184,-0.0893,-0.13628,-0.14433,-0.41314,-0.0893,-0.13794,-0.5371,-0.31633,-0.29871,-0.11076,-1.015,-0.13269,-0.15275,-0.17491,-0.19221,0.25081,1.52293,0.04328,0
-0.40206,-0.33208,-0.60372,-0.46826,-0.53893,-0.29636,-0.33964,0.9692,-0.27311,-0.48581,-0.52453,-0.971,-0.31348,-0.44958,-0.69246,-0.44645,1.29364,-0.36611,-0.00446,-0.10023,-0.21753,-0.27457,-0.58628,-0.10023,-0.21723,-0.5371,-0.31633,-0.29871,-0.30403,0.28328,-0.24206,-0.29898,-0.37796,-0.19221,-0.55834,-0.83372,-0.47737,0
-0.69797,-0.41338,-0.60372,-0.46826,-0.53893,-0.38345,-0.41911,-0.22831,-0.36303,-0.48581,-0.32993,1.38504,-0.40646,-0.44958,-0.69246,-0.42531,0.48219,-0.34799,-0.4128,-0.10603,-0.23378,-0.31388,0.10626,-0.10603,-0.2368,0.09848,-0.40026,-0.38533,-0.40066,-0.04129,-0.30768,-0.3167,-0.37796,-0.03621,-0.59205,-0.83372,-0.45655,0
0.58432,-0.08817,0.3478,0.31001,-0.53893,-0.03509,-0.10123,-0.36136,-0.00334,-0.48581,-0.13533,-0.3732,-0.05316,-0.44958,-0.69246,-0.10818,-0.32925,-0.02086,-0.25923,-0.09107,-0.12003,-0.13205,-0.24001,-0.09107,-0.12197,-1.13529,-0.06453,-0.03885,-0.03829,-0.36586,-0.12175,-0.13946,-0.01699,-0.03621,-0.06948,-0.24032,-0.08168,0
-0.69797,-0.33208,-0.60372,-0.46826,-0.53893,-0.29636,-0.33964,0.10433,-0.27311,-0.48581,-0.32993,0.2246,-0.33208,-0.02109,2.03862,-0.38302,-1.14069,-0.35123,-0.29316,-0.10443,-0.23378,-0.3016,-0.24001,-0.10443,-0.22983,1.96783,-0.31633,-0.29871,-0.32818,0.28328,-0.31315,-0.29012,-0.40052,0.27579,-0.55834,-0.83372,-0.41489,0
0.78159,0.07443,0.03063,0.05058,2.91941,0.13908,0.0577,-1.09317,0.17651,-0.48581,-0.32993,-1.25231,0.13279,0.19316,0.48191,0.75863,-0.32925,0.01933,1.14854,0.03965,0.18062,0.28324,-0.93255,0.03965,0.18057,0.09848,0.10334,0.13439,0.15497,-0.88517,0.29932,0.26821,0.36654,1.67982,1.24538,1.08173,0.75136,0
-0.5007,0.96876,0.03063,-0.46826,-0.53893,0.74871,0.93185,2.76545,0.44628,1.73087,-0.13533,-1.5688,0.61625,2.97834,1.7382,-0.02362,0.48219,-0.18701,1.6414,0.0277,0.06686,0.18249,-1.10568,0.0277,0.06718,1.55658,1.0266,0.74074,0.51734,2.62019,0.08058,0.26378,-0.15235,1.05581,-0.23805,-0.83372,-0.06085,0
-0.40206,-0.41338,-0.60372,-0.20884,0.32566,-0.38345,-0.41911,0.0378,-0.36303,-0.48581,-0.32993,1.38504,-0.44365,-0.44958,-0.69246,-0.46759,-0.32925,-0.34296,-0.76281,-0.10945,-0.25816,-0.35074,1.66447,-0.10945,-0.25938,0.09848,-0.40026,-0.38533,-0.44897,-0.69043,-0.3569,-0.34329,-0.4682,-0.81623,-0.40662,2.38012,-0.47737,0
-0.79661,-0.41338,-0.60372,-0.46826,-0.53893,-0.38345,-0.41911,0.30392,-0.36303,-0.48581,-0.32993,1.38504,-0.42505,-0.44958,-0.69246,-0.46759,-0.32925,-0.38086,-0.58661,-0.10852,-0.25816,-0.336,0.62566,-0.10852,-0.25479,0.09848,-0.40026,-0.38533,-0.42481,0.54294,-0.32956,-0.33886,-0.49076,-1.12823,-0.64262,-0.83372,-0.4982,0
-0.59934,-0.25078,-0.60372,-0.46826,-0.53893,-0.20927,-0.26017,0.30392,-0.18319,-0.48581,-0.32993,-0.3732,-0.29489,-0.44958,-0.69246,-0.34074,-0.32925,-0.19276,-0.5134,-0.10432,-0.20941,-0.25982,0.27939,-0.10432,-0.20879,-0.83619,-0.23239,-0.21209,-0.30403,0.41311,-0.253,-0.26353,-0.28771,-0.66022,-0.50777,-0.83372,-0.37324,0
-0.5007,-0.33208,-0.60372,-0.20884,-0.25073,-0.29636,-0.33964,-0.09525,-0.27311,-0.48581,-0.52453,-0.971,-0.33208,-0.44958,-0.69246,-0.38302,-0.32925,-0.36887,-0.22292,-0.10406,-0.23378,-0.29914,-0.24001,-0.10406,-0.23117,-0.5371,-0.31633,-0.29871,-0.32818,-0.23603,-0.29675,-0.29898,-0.42308,-0.19221,-0.45719,0.63539,-0.39407,0
-0.30342,-0.25078,-0.92089,-0.46826,-0.53893,-0.25282,-0.26017,0.17086,-0.27311,0.89961,-0.52453,-1.25231,-0.31348,0.19316,2.03862,-0.3196,0.48219,-0.30925,-0.48363,-0.10611,-0.23378,-0.3016,0.27939,-0.10611,-0.2324,1.96783,-0.23239,-0.2554,-0.32818,0.02363,-0.31315,-0.29012,-0.40052,-0.34822,-0.44034,-0.83372,-0.35242,0
-0.79661,-0.33208,-0.92089,-0.46826,-0.53893,-0.29636,-0.33964,1.43489,-0.27311,-0.48581,-0.52453,-0.971,-0.36927,-0.44958,-0.69246,-0.46759,-0.32925,-0.33888,-0.81102,-0.10973,-0.25816,-0.35074,2.01074,-0.10973,-0.26225,-0.5371,-0.31633,-0.29871,-0.3765,1.45173,-0.36237,-0.33886,-0.51332,-1.28423,-0.64262,-0.83372,-0.4982,0
-0.00751,-0.33208,-0.28654,-0.20884,0.32566,-0.29636,-0.33964,-0.49442,-0.27311,-0.48581,-0.32993,0.2246,-0.31348,-0.44958,-0.69246,-0.3196,0.48219,-0.1539,-0.47768,-0.1027,-0.19316,-0.24754,0.27939,-0.1027,-0.19511,-0.5371,-0.31633,-0.29871,-0.30403,-0.75534,-0.24753,-0.2458,-0.17491,-0.03621,-0.22119,1.40208,-0.33159,0
-0.00751,-0.41338,-0.60372,0.05058,-0.53893,-0.38345,-0.41911,-0.76053,-0.36303,-0.48581,-0.32993,1.38504,-0.42505,-0.44958,-0.69246,-0.38302,-0.32925,-0.26546,-0.63899,-0.10756,-0.23378,-0.31143,0.7988,-0.10756,-0.2373,0.09848,-0.40026,-0.38533,-0.42481,-0.69043,-0.30768,-0.31227,-0.3554,-0.66022,-0.40662,0.02348,-0.37324,0
-0.69797,-0.41338,-0.92089,-0.20884,-0.53893,-0.38345,-0.41911,-0.76053,-0.36303,-0.48581,-0.52453,-0.3732,-0.42505,-0.44958,-0.69246,-0.36188,-0.32925,-0.29377,-0.74554,-0.10899,-0.25003,-0.32617,1.49134,-0.10899,-0.25156,0.09848,-0.40026,-0.38533,-0.42481,-0.43077,-0.32409,-0.32556,-0.4682,-1.44024,-0.52462,-0.40538,-0.37324,0
0.38704,-0.41338,0.66497,-0.20884,0.80598,-0.38345,-0.41911,-0.56095,-0.36303,-0.48581,-0.32993,1.38504,-0.35067,-0.44958,-0.69246,-0.40417,-0.32925,-0.11623,-0.54435,-0.10366,-0.19316,-0.24999,0.45253,-0.10366,-0.19649,0.09848,-0.40026,-0.38533,-0.32818,-1.015,-0.26394,-0.23694,-0.17491,-0.03621,-0.13691,2.38012,-0.41489,0
-0.20479,-0.25078,0.03063,0.31001,-0.0586,-0.20927,-0.26017,1.43489,-0.18319,-0.48581,0.05927,1.38504,-0.29489,-0.44958,-0.69246,-0.48873,-1.14069,-0.23895,-0.83483,-0.10947,-0.25003,-0.33354,2.35701,-0.10947,-0.25376,-0.83619,-0.23239,-0.21209,-0.30403,-0.04129,-0.33503,-0.33,-0.44564,-1.44024,-0.42348,2.33076,-0.45655,0
-0.59934,-0.41338,-0.92089,-0.46826,-0.53893,-0.38345,-0.41911,-1.02664,-0.36303,-0.48581,-0.52453,-0.3732,-0.44365,-0.44958,-0.69246,-0.25617,0.48219,-0.21508,-0.35863,-0.10127,-0.19316,-0.23034,-0.06687,-0.10127,-0.1957,0.09848,-0.40026,-0.38533,-0.44897,-0.62551,-0.26394,-0.20149,-0.3554,-0.50422,-0.44034,-0.83372,-0.28994,0
-0.69797,-0.33208,-0.92089,-0.46826,-0.53893,-0.29636,-0.33964,0.9692,-0.27311,-0.48581,-0.52453,-0.971,-0.35067,-0.44958,-0.69246,-0.44645,0.48219,-0.34643,-0.57054,-0.10785,-0.25003,-0.32617,0.45253,-0.10785,-0.24697,-0.5371,-0.31633,-0.29871,-0.35234,0.80259,-0.32956,-0.32113,-0.44564,-0.66022,-0.60891,-0.83372,-0.47737,0
0.09113,-0.33208,-0.28654,0.05058,0.03746,-0.29636,-0.33964,-0.56095,-0.27311,-0.48581,-0.32993,0.2246,-0.35067,-0.02109,2.03862,-0.3196,-0.32925,-0.18893,-0.26756,-0.09786,-0.1769,-0.21805,-0.24001,-0.09786,-0.1768,1.96783,-0.31633,-0.29871,-0.35234,-0.69043,-0.22019,-0.21479,-0.17491,0.27579,-0.23805,1.12544,-0.31076,1
-0.79661,0.07443,-0.60372,-0.46826,-0.53893,0.00845,0.0577,0.30392,-0.09326,1.59232,-0.32993,-1.25231,-0.09035,-0.02109,0.09956,-0.08704,3.72797,-0.33972,1.46937,-0.04427,-0.10377,-0.06816,-1.10568,-0.04427,-0.10367,-0.35016,0.10334,0.00446,-0.13492,0.73768,-0.06707,-0.06856,-0.3554,0.27579,-0.33919,-0.83372,-0.12333,0
-0.40206,-0.41338,-0.60372,-0.46826,-0.53893,-0.38345,-0.41911,0.0378,-0.36303,-0.48581,-0.32993,1.38504,-0.40646,-0.44958,-0.69246,-0.44645,2.10508,-0.33936,-0.44792,-0.10628,-0.23378,-0.30651,0.10626,-0.10628,-0.23698,0.09848,-0.40026,-0.38533,-0.40066,-0.23603,-0.30222,-0.30784,-0.42308,-0.66022,-0.55834,-0.83372,-0.47737,0
0.2884,-0.25078,0.98214,-0.20884,0.51779,-0.38345,-0.1807,-0.82706,-0.36303,-0.48581,0.25387,1.38504,-0.18332,-0.44958,-0.69246,0.03981,-1.14069,0.04404,-0.44613,-0.09721,-0.1444,-0.1689,0.10626,-0.09721,-0.14131,-1.02313,-0.40026,-0.38533,-0.18324,-0.75534,-0.18191,-0.15718,0.02813,0.11979,0.14966,0.63539,0.02245,1
-0.59934,-0.41338,-0.60372,-0.46826,-0.53893,-0.38345,-0.41911,0.30392,-0.36303,-0.48581,-0.32993,1.38504,-0.44365,-0.44958,-0.69246,-0.46759,-1.14069,-0.40462,-0.79019,-0.10995,-0.26628,-0.36549,1.8376,-0.10995,-0.26858,0.09848,-0.40026,-0.38533,-0.44897,0.08854,-0.36784,-0.36101,-0.53588,-1.28423,-0.60891,-0.83372,-0.4982,0
-0.40206,0.44029,0.03063,2.12596,-0.44286,0.13908,0.69344,-0.42789,0.17651,-0.48581,0.25387,-1.04133,0.37452,-0.44958,-0.69246,0.75863,-0.32925,-0.08144,3.82596,0.47591,0.54626,0.79681,-1.27882,0.47591,0.54325,-1.54654,0.10334,0.13439,0.27576,-0.04129,0.66024,0.90187,0.29886,3.08384,0.58795,-0.07937,0.91797,0
0.2884,-0.41338,-0.92089,0.56943,0.32566,-0.38345,-0.41911,-1.6254,-0.36303,-0.48581,-0.52453,-0.3732,-0.42505,-0.44958,-0.69246,0.27237,-0.32925,1.1021,-0.50923,-0.07928,0.08311,0.20952,0.27939,-0.07928,0.08335,0.09848,-0.40026,-0.38533,-0.42481,-1.14482,0.27198,0.15743,0.20862,-1.44024,0.35195,0.404,0.31401,0
-0.10615,-0.16947,-0.60372,0.05058,-0.53893,-0.16573,-0.1807,1.83406,-0.18319,0.42857,-0.32993,-0.72484,-0.2763,0.19316,1.35585,-0.44645,-1.14069,-0.36611,0.00864,-0.09999,-0.21753,-0.26965,-0.58628,-0.09999,-0.21647,1.22009,-0.14846,-0.16878,-0.30403,0.54294,-0.2694,-0.26796,-0.42308,-0.19221,-0.47405,0.30887,-0.43572,0
-0.69797,-0.33208,0.3478,-0.46826,-0.53893,-0.29636,-0.33964,-0.76053,-0.27311,-0.48581,-0.13533,1.38504,-0.31348,-0.44958,-0.69246,-0.21389,-0.32925,-0.20068,-0.43185,-0.10266,-0.20128,-0.24754,0.10626,-0.10266,-0.2006,-0.5371,-0.31633,-0.29871,-0.30403,-0.36586,-0.25847,-0.23694,-0.28771,-0.34822,-0.42348,-0.83372,-0.24829,0
-0.69797,-0.00687,-0.92089,-0.46826,-0.53893,-0.03509,-0.02177,1.701,-0.09326,0.89961,-0.52453,-1.63913,-0.14613,0.83589,2.03862,-0.3196,-0.32925,-0.39922,0.16221,-0.09975,-0.22566,-0.27948,-0.58628,-0.09975,-0.22315,1.96783,0.01941,-0.03885,-0.18324,1.71139,-0.30768,-0.25467,-0.49076,-0.03621,-0.50777,-0.83372,-0.35242,0
-0.69797,-0.33208,-0.92089,-0.46826,-0.53893,-0.29636,-0.33964,0.9692,-0.27311,-0.48581,-0.52453,-0.971,-0.35067,-0.44958,-0.69246,-0.44645,-0.32925,-0.4466,-0.30923,-0.10795,-0.25816,-0.34583,-0.06687,-0.10795,-0.25958,-0.5371,-0.31633,-0.29871,-0.35234,0.80259,-0.3569,-0.33443,-0.55844,-0.81623,-0.60891,-0.83372,-0.47737,0
0.38704,-0.25078,-0.92089,-0.46826,1.28631,-0.25282,-0.26017,-1.42581,-0.27311,0.89961,-0.52453,-1.25231,-0.33208,-0.44958,-0.69246,0.65292,2.10508,0.65596,0.19911,-0.00133,0.3025,0.4749,-0.58628,-0.00133,0.29973,-0.83619,-0.23239,-0.2554,-0.35234,-1.07991,0.55634,0.40558,0.54702,-0.34822,0.77338,0.41891,0.60558,0
2.06388,0.31834,0.98214,2.38538,-0.0586,0.31326,0.2961,-0.42789,0.26643,0.2069,1.03226,0.75207,0.24435,0.83589,0.94619,0.20894,-0.32925,0.39073,-0.23065,-0.07261,0.01811,0.05471,-0.24001,-0.07261,0.01966,0.6219,0.35514,0.30764,0.22745,-0.49568,0.0423,0.06438,0.43422,0.27579,0.65538,0.6899,0.39732,1
0.97887,-0.00687,-0.60372,0.56943,0.51779,-0.03509,-0.02177,0.70308,-0.09326,0.89961,-0.32993,-1.11165,-0.10894,0.19316,0.67308,-0.29846,0.48219,-0.12295,-0.25387,-0.09483,-0.15253,-0.18119,-0.24001,-0.09483,-0.15379,0.36019,0.01941,-0.03885,-0.13492,-0.36586,-0.17644,-0.18377,-0.10723,0.11979,0.04852,1.8258,-0.24829,1
-0.69797,-0.00687,-0.60372,-0.46826,-0.53893,-0.03509,-0.02177,2.76545,-0.09326,0.89961,-0.13533,-0.61935,-0.12754,-0.44958,-0.69246,-0.38302,-0.32925,-0.35867,0.18304,-0.09573,-0.20128,-0.24754,-0.58628,-0.09573,-0.20242,-1.24745,0.01941,-0.03885,-0.15908,2.42544,-0.253,-0.24137,-0.40052,0.11979,-0.55834,-0.83372,-0.41489,0
