$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,<$class
-0.24686,-0.40128,-0.38164,-0.47184,-0.30025,-0.33452,-0.32147,-0.36658,-0.39104,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.39353,-0.2154,-0.32877,-0.88544,-0.24141,1.7688,-0.51669,-0.55781,-0.3758,1.91001,-0.44869,3.06441,-0.3185,-0.16372,1.74025,-0.11204,2.00124,-0.3697,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.51759,-0.53745,-0.33651,-0.42985,-0.46177,-0.39766,-0.39414,1.10831,-0.59342,-0.94051,0.24712,-0.48111,-0.47065,0.59939,-0.4977,1.06795,-0.29828,-0.53681,-0.50068,-0.89962,-0.40186,0
-0.24686,0.16632,-0.38164,-0.26556,-0.30025,0.10157,-0.27274,0.67527,-0.39104,0.88189,0.28788,-0.26193,-0.24945,-0.07122,-0.12768,-0.33066,-0.35578,-0.05443,-0.2154,0.83739,1.12799,-0.24141,-0.71212,-0.18292,0.78627,-0.05353,-0.63415,-0.27937,-0.42262,-0.39141,-0.16372,-0.56929,-0.10647,-0.66219,0.00069,-0.17925,0.06776,-0.10936,0.89136,-0.09751,0.15631,0.11946,-0.24539,-0.42985,-0.18592,-0.04835,0.11253,-0.42836,0.27753,0.74065,-0.30548,-0.30024,0.63796,-0.03996,-0.057,-0.60062,-0.14796,0.03562,0.10849,0.44639,0.31748,1
0.32374,-0.19123,-0.38164,-0.21399,2.79763,0.97375,0.46241,-0.20702,-0.39104,-0.2229,0.78435,0.3674,-0.24945,0.31842,1.18916,-0.33066,-0.35578,-0.06181,-0.2154,0.89512,1.153,-0.24141,-0.71212,-0.1731,-0.04086,0.0599,-0.688,0.1016,-1.00379,-0.02684,-0.16372,-0.56929,-0.0758,-0.66219,-0.06565,-0.40351,0.28843,-0.36127,0.88649,-0.00464,-0.06832,-0.19943,0.93915,-0.42985,1.19329,-0.39766,0.62922,-0.42836,0.27466,0.80325,-0.58452,-0.16459,-0.1458,-0.57137,-0.38388,-0.81912,0.20279,-0.32658,-0.07984,0.40345,-0.22168,0
-0.24686,-0.26192,-0.38164,-0.31713,-0.30025,-0.33452,-0.30575,-0.1518,-0.39104,-0.2229,-0.42511,-0.26193,-0.24945,-0.07122,-0.20083,-0.33066,-0.35578,-0.17238,-0.2154,-0.32877,1.10133,-0.24141,-0.63135,-0.35144,-0.04086,-0.15075,-0.04859,0.1016,0.15855,-0.3185,-0.16372,-0.56929,-0.0758,-0.5485,-0.038,-0.40946,-0.29976,-0.44008,-0.58766,-0.09123,-0.29296,-0.37641,-0.01759,-0.42985,0.6416,-0.39766,0.11253,-0.42836,-0.59342,0.92357,-0.30822,-0.30024,-0.47065,-0.32007,-0.43583,0.47203,-0.09785,-0.53681,-0.38094,0.83238,-0.25308,0
-0.24686,-0.28858,-0.38164,-0.52341,0.46475,0.10157,-0.3062,-0.10141,-0.39104,-0.2229,-0.49011,-0.01553,-0.24945,-0.07122,0.16495,-0.33066,-0.35578,-0.4009,-0.2154,-0.32877,-0.87269,-0.24141,-0.65113,-0.35144,-0.45442,-0.374,-0.68127,-0.40636,-0.42262,-0.3185,-0.16372,-0.56929,-0.11111,-0.54512,-0.38629,-0.40523,-0.12246,-0.43874,-0.58766,-0.09876,-0.46143,-0.37641,-0.10871,-0.42985,-0.46177,-0.39766,0.11253,-0.42836,-0.59342,-0.90075,-0.30822,-0.52632,-0.47065,-0.51035,-0.44057,-0.75953,-0.24817,-0.53681,-0.37977,-0.89801,-0.24906,0
-0.24686,-0.40128,1.00865,-0.52341,-0.30025,-0.33452,-0.32147,-0.36658,-0.04022,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,0.0918,-0.33066,-0.35578,-0.30507,-0.2154,-0.32877,-0.88544,-0.24141,-0.71212,-0.51669,-0.6612,-0.31999,-0.688,-0.36403,-1.00379,-0.17267,-0.16372,-0.56929,-0.10988,-0.66219,-0.36417,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.46143,-0.53745,-0.15427,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,-0.30406,-0.94051,-0.58452,-0.52632,-0.47065,-0.57137,-0.4977,-0.81912,-0.19807,0.50318,-0.50068,-0.89962,-0.40186,0
0.13354,0.10376,0.02586,0.09543,-0.30025,0.10589,-0.17838,-0.36658,-0.04022,0.80795,0.16975,-0.26193,-0.24945,-0.06366,0.23811,-0.33066,-0.35578,-0.16501,-0.2154,0.83739,1.12121,-0.24141,-0.71212,-0.17801,0.47609,-0.20296,-0.68127,0.01694,-0.42262,-0.24558,-0.16372,-0.56929,-0.08479,-0.66219,-0.14857,-0.23226,0.22145,-0.26806,-0.58766,-0.07868,0.04399,-0.21219,0.16464,-0.42985,0.36576,-0.39766,-0.39414,-0.42836,-0.30406,0.71127,-0.58452,0.0615,-0.47065,-0.57137,-0.24601,-0.73967,0.00236,-0.21506,-0.24725,0.40954,0.06717,0
-0.24686,0.66459,0.55657,0.40486,1.99476,0.97807,0.76143,0.11439,1.37003,-0.03254,0.71358,1.60813,-0.24945,1.09014,0.23811,3.84825,-0.35578,0.21832,-0.2154,0.84893,-0.79639,4.9808,0.11832,0.72022,0.26931,0.14632,-0.33801,0.18626,0.15855,1.43145,1.0673,-0.56929,-0.06558,0.06051,0.09467,0.47154,0.77163,0.39244,1.39734,0.15475,1.27946,0.83696,0.16464,-0.42985,0.08992,-0.04835,1.13087,-0.42836,1.45503,-0.43948,0.79973,0.42324,0.10753,0.73327,0.54251,-0.44171,-0.14796,0.35122,0.88156,-0.16566,0.58627,1
2.4159,0.22911,-0.38164,-0.26556,-0.30025,0.97375,0.38598,-0.03397,-0.39104,0.88975,-0.30146,-0.26193,2.005,0.71184,-0.20083,-0.33066,-0.35578,0.20357,1.00414,3.16969,-0.85411,-0.24141,-0.71212,0.38645,0.26931,0.17333,-0.688,0.18626,-0.42262,-0.3185,-0.16372,-0.56929,-0.06558,-0.66219,-0.06012,0.07846,0.47994,-0.0041,0.39511,0.10141,-0.06832,0.00306,0.2102,1.4375,2.84834,-0.39766,0.11253,-0.42836,-0.0147,-0.72997,-0.86083,-0.2098,0.21996,-0.72439,-0.11036,-0.75953,-0.24817,-0.13693,0.39447,-0.70232,0.33387,0
-0.24686,-0.40128,-0.38164,-0.52341,-0.30025,-0.33452,-0.32147,-0.36658,-0.39104,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,-0.12768,-0.33066,-0.35578,-0.39353,-0.2154,-0.32877,-0.88544,-0.24141,-0.71212,-0.51669,-0.6612,-0.374,-0.688,-0.40636,-1.00379,-0.3185,-0.16372,-0.56929,-0.11111,-0.66219,-0.3697,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.57374,-0.53745,-0.29095,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,-0.59342,-0.94051,-0.58452,-0.52632,-0.47065,-0.57137,-0.4977,-0.75953,-0.29828,-0.53681,-0.50068,-0.89962,-0.40186,0
0.13354,0.25396,-0.28756,0.81742,3.53234,1.85025,0.19701,0.08029,-0.04022,-0.2229,1.65596,1.80477,1.23393,0.7005,0.45758,-0.33066,1.2864,-0.09129,0.35776,-0.32877,1.20754,-0.24141,-0.71212,1.18979,0.78627,-0.06253,-0.56685,-0.23704,-0.42262,-0.24558,-0.16372,-0.56929,-0.1043,-0.66219,-0.02142,0.58228,0.76554,0.95582,2.38497,0.04431,0.15631,1.15903,0.07353,1.4375,-0.46177,1.3489,0.62421,-0.42836,1.15707,1.1226,0.24439,0.87541,2.63212,0.69057,0.64774,0.25353,-0.29828,1.57911,1.16057,0.84251,0.25032,0
-0.24686,-0.40128,-0.38164,-0.47184,-0.30025,-0.33452,-0.32147,-0.36658,-0.39104,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.39353,-0.2154,-0.32877,-0.88544,-0.24141,1.7688,-0.51669,-0.55781,-0.3758,1.89655,-0.44869,2.48324,-0.3185,-0.16372,1.74025,-0.11204,2.00124,-0.3697,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.51759,-0.53745,-0.33651,-0.42985,-0.46177,-0.39766,-0.39414,1.10831,-0.59342,-0.94051,0.24712,-0.48111,-0.47065,0.59939,-0.4977,0.9885,-0.29828,-0.53681,-0.50068,-0.89962,-0.40186,0
-0.05666,1.23874,1.66422,0.35329,-0.30025,-0.33452,-0.04646,-0.36658,1.01921,0.38751,0.61743,-0.26193,-0.24945,0.31085,-0.20083,-0.33066,0.46531,-0.08392,-0.2154,0.83739,1.18086,-0.24141,-0.39722,0.64823,1.19983,-0.07153,-0.2707,0.31325,1.3209,-0.09975,-0.16372,-0.56929,-0.04793,-0.43255,0.05045,1.54106,-0.29976,1.31818,0.88649,-0.01405,0.54941,0.77796,-0.24539,1.4375,-0.18592,0.30096,-0.39414,-0.42836,1.14847,1.63183,1.66967,0.3328,0.57634,2.13609,1.81812,3.03449,0.20279,1.51685,0.48166,2.00699,0.95902,0
-0.24686,-0.40128,-0.38164,-0.47184,-0.30025,-0.33452,-0.3198,-0.36658,-0.39104,-0.2229,-0.8989,-0.26193,-0.24945,-0.4533,-0.05452,-0.33066,-0.35578,-0.2461,-0.2154,-0.32877,1.07001,-0.24141,-0.16651,-0.51669,-0.6612,-0.27138,-0.23032,-0.27937,-0.42262,-0.3185,-0.16372,-0.56929,-0.10647,-0.43367,-0.331,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.6299,-0.53745,-0.24539,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,-0.59342,0.67889,-0.58452,-0.43589,-0.47065,-0.35805,-0.4977,-0.32253,-0.24817,-0.53681,-0.50068,0.68014,-0.40186,0
0.13354,-0.40128,-0.38164,-0.52341,-0.30025,-0.33452,-0.33535,-0.36658,-0.39104,-0.2229,-1.18445,-0.26193,-0.24945,-0.4533,0.45758,-0.33066,-0.35578,-0.14289,-0.2154,-0.32877,-0.90953,-0.24141,-0.71212,-0.51669,-0.14425,-0.14895,-0.688,-0.27937,-0.42262,-0.39141,-0.16372,-0.56929,-0.10647,-0.66219,-0.29783,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.34911,-0.53745,0.39244,-0.42985,1.46913,-0.39766,-0.39414,-0.42836,-0.59342,-1.02014,-0.86083,-0.48111,-0.47065,-0.72439,-0.4977,-0.75953,-0.29828,-0.53681,-0.50068,-0.90738,-0.40186,0
-0.24686,-0.1639,-0.38164,0.71428,2.76733,1.41416,-0.11486,0.08029,-0.39104,-0.2229,1.1685,1.55559,0.49224,-0.07122,0.16495,0.13366,-0.35578,-0.06918,0.15338,-0.32877,1.17743,2.36969,1.7688,0.84948,0.47609,-0.14895,1.95039,-0.36403,1.3209,-0.3185,0.68984,1.74025,-0.10988,2.00124,-0.06565,0.15209,0.57975,0.13252,1.37788,-0.09876,0.04399,0.81304,-0.10871,0.50383,-0.46177,0.30096,0.11253,1.10831,0.56402,0.95043,0.52343,0.69454,0.12482,0.72381,0.07176,0.86931,-0.24817,-0.18803,0.64673,0.59272,-0.12505,0
-0.24686,1.68212,1.60063,-0.26556,-0.30025,0.10589,-0.27356,2.74878,-0.04022,-0.2229,-1.05624,-0.26193,-0.24945,-0.05609,-0.20083,1.06231,-0.35578,-0.37879,-0.2154,-0.32877,-0.88609,-0.24141,0.13475,-0.34489,-0.76459,-0.356,-0.16301,-0.23704,-1.00379,-0.02684,-0.16372,-0.56929,-0.1043,-0.54737,-0.35865,0.30265,1.76185,0.20204,-0.58766,-0.08558,-0.40527,-0.36366,-0.06315,0.50383,-0.46177,-0.04835,0.11754,-0.42836,-0.30406,-0.58591,-0.86083,-0.25502,-0.47065,-0.72439,0.35735,-0.81912,-0.24817,1.00167,-0.36117,-0.2275,1.70034,0
-0.24686,-0.40128,0.24684,0.04386,-0.30025,-0.33452,-0.09079,-0.36658,0.66491,-0.2229,1.08781,-0.26193,-0.24945,-0.4533,-0.20083,0.59799,-0.35578,-0.15027,-0.2154,-0.32877,1.1842,-0.24141,1.7688,0.97219,0.3727,-0.16695,1.98405,-0.23704,1.3209,0.55648,-0.16372,1.74025,-0.1043,2.00012,-0.1154,0.89578,-0.29976,0.20938,-0.58766,-0.16402,0.60557,0.27093,-0.29095,0.50383,-0.18592,-0.04835,-0.39414,1.10831,0.27753,1.14322,-0.03192,0.0615,-0.47065,-0.41804,0.5317,0.29326,-0.04774,-0.06064,0.46189,0.99957,-0.40186,0
-0.24686,0.87555,0.55397,-0.42027,-0.30025,-0.33452,-0.26121,1.09312,-0.04022,-0.2229,-0.24185,-0.26193,-0.24945,0.31842,0.01864,2.45528,-0.35578,-0.03232,-0.2154,-0.32877,1.10302,2.36969,-0.71212,-0.17801,-0.45442,-0.09494,-0.688,0.48257,-1.00379,0.62939,-0.16372,-0.56929,-0.02005,-0.66219,-0.18727,0.01127,-0.29976,-0.05875,-0.58766,0.01795,0.26862,-0.20262,-0.15427,1.4375,-0.46177,-0.39766,0.12256,-0.42836,-0.30406,0.71354,-0.58452,-0.39067,-0.47065,-0.57137,0.02322,-0.81912,0.70386,0.15061,-0.24027,0.56608,0.64732,0
-0.24686,-0.09275,0.3959,-0.3687,-0.30025,-0.33452,-0.29537,0.16554,0.31756,0.0064,0.28354,-0.26193,-0.24945,0.31085,0.16495,0.59799,-0.35578,-0.3493,-0.2154,0.83739,1.12897,-0.24141,1.30992,-0.18455,-0.45442,-0.34159,-0.49954,-0.23704,-0.42262,1.50437,-0.16372,1.74025,-0.1043,0.25977,-0.34206,0.22049,-0.29976,0.12115,-0.09141,-0.02974,0.94252,-0.04796,-0.06315,-0.42985,-0.46177,-0.39766,0.61919,1.10831,0.28326,0.78834,-0.30822,-0.39067,1.02245,-0.44706,0.23887,-0.66021,-0.04774,0.77434,-0.25538,0.58283,-0.04045,0
-0.24686,-0.29467,1.11436,-0.52341,-0.30025,-0.33452,-0.31401,-0.25435,1.01226,-0.2229,-0.49691,-0.26193,-0.24945,-0.07122,0.53074,1.06231,-0.35578,-0.31244,-0.2154,-0.32877,-0.87301,-0.24141,1.7688,-0.3498,-0.55781,-0.30199,1.86963,-0.11005,0.15855,-0.24558,-0.16372,1.74025,-0.09594,2.00012,-0.28678,-0.40609,-0.29976,-0.43955,-0.58766,-0.095,-0.46143,-0.37322,0.39244,-0.42985,-0.46177,-0.39766,0.11253,1.10831,0.56402,-0.9013,-0.30822,-0.48111,-0.47065,-0.44706,-0.44272,-0.06429,0.10258,0.59176,-0.37512,-0.8979,-0.31674,0
-0.24686,2.18332,1.6061,1.9004,0.47233,0.54198,1.01543,0.8249,1.01226,-0.07974,2.02533,0.41158,-0.24945,3.77224,0.0918,0.13366,2.92858,1.72214,-0.2154,0.83739,-0.70704,-0.24141,-0.15702,2.79156,0.57948,0.92051,-0.688,0.94819,-1.00379,0.11899,-0.16372,-0.56929,0.08217,0.56709,1.05107,2.60722,0.04359,2.4333,0.39511,0.84875,0.32478,2.32138,-0.10871,0.50383,-0.18592,3.09545,0.61919,-0.42836,0.85338,0.19164,-0.58452,1.68932,-0.15084,-0.57137,1.68262,-0.81912,-0.29828,0.90797,2.13709,0.76193,2.38689,1
-0.24686,0.24086,1.39879,0.30172,-0.30025,-0.33452,-0.22498,0.24647,1.02615,-0.2229,0.10359,-0.26193,-0.24945,0.69671,-0.20083,0.59799,1.2864,0.26255,-0.2154,-0.32877,-0.83562,-0.24141,-0.45486,0.33737,1.61339,0.15713,-0.33801,0.27092,0.73973,0.41065,-0.16372,-0.56929,-0.05412,-0.54625,0.40426,0.11527,-0.29976,0.02968,1.39734,0.06878,1.16715,0.32036,-0.33651,0.50383,-0.46177,0.65027,0.62421,-0.42836,0.87917,-0.69304,2.20313,0.3328,0.71922,2.16645,0.10366,1.82278,0.2529,1.28153,0.17708,-0.635,0.22398,0
-0.05666,-0.21043,-0.38164,-0.26556,4.28976,2.3252,-0.20544,-0.36658,-0.39104,-0.2229,0.38593,1.82906,0.49224,-0.07122,0.89653,-0.33066,0.46531,-0.04706,0.00492,-0.32877,-0.82462,-0.24141,-0.71212,0.49771,-0.45442,-0.12554,-0.688,-0.44869,-1.00379,-0.24558,-0.16372,-0.56929,-0.11204,-0.66219,-0.09882,-0.09638,0.62071,-0.16219,-0.09627,-0.10002,-0.40527,0.44951,1.12139,-0.42985,-0.46177,-0.04835,-0.39414,-0.42836,-0.30406,-0.7222,-0.58452,-0.16459,-0.32687,-0.57137,-0.15365,-0.81912,-0.34839,-0.44946,0.25961,-0.8356,-0.24523,0
0.89433,-0.40128,-0.38164,-0.42027,-0.30025,-0.33452,-0.32074,-0.36658,-0.39104,-0.2229,-1.06301,-0.26193,-0.24945,-0.4533,0.53074,0.13366,-0.35578,0.1446,-0.2154,-0.32877,-0.8913,-0.24141,-0.71212,-0.3498,0.16592,0.13372,-0.688,-0.02539,-1.00379,-0.17267,-0.16372,-0.56929,-0.08881,-0.66219,-0.14304,0.09042,-0.29976,-0.02436,-0.58766,-0.16402,-0.06832,-0.53745,0.11908,0.50383,-0.46177,-0.39766,-0.39414,-0.42836,-0.59342,-0.704,-0.86083,-0.43589,-0.47065,-0.72439,-0.4977,-0.81912,-0.39849,-0.53681,-0.37745,-0.32533,-0.40186,0
-0.24686,-0.40128,-0.38164,-0.16242,0.46475,0.10157,-0.18332,-0.36658,-0.39104,-0.2229,0.22396,0.14449,-0.24945,-0.4533,0.16495,-0.33066,0.46531,-0.28296,-0.2154,-0.32877,1.13216,-0.24141,1.7688,-0.01931,0.3727,-0.23897,1.86963,-0.27937,0.15855,-0.39141,-0.16372,1.74025,-0.10647,2.00012,-0.23702,-0.25976,-0.12781,-0.18952,0.39997,-0.16402,-0.06832,-0.04955,-0.10871,0.50383,-0.46177,0.30096,-0.39414,1.10831,-0.01183,0.88587,-0.30822,-0.16459,-0.07535,-0.44706,-0.1128,-0.22321,-0.09785,-0.26452,-0.01358,0.83028,-0.40186,0
-0.05666,-0.40128,-0.38164,-0.47184,-0.30025,-0.33452,-0.31993,-0.36658,-0.39104,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.41565,-0.2154,-0.32877,-0.88544,-0.24141,-0.71212,-0.51669,-0.45442,-0.383,-0.688,-0.49101,-1.00379,-0.3185,-0.16372,-0.56929,-0.11266,-0.66219,-0.39734,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.46143,-0.53745,-0.24539,-0.42985,0.08992,-0.39766,-0.39414,-0.42836,-0.59342,-0.94051,-0.58452,-0.48111,-0.47065,-0.57137,-0.4977,-0.81912,-0.39849,-0.53681,-0.50068,-0.89962,-0.40186,0
0.51393,-0.20342,-0.38164,-0.00771,0.46475,0.10157,-0.19696,-0.36658,-0.39104,-0.2229,0.47843,-0.01991,0.49224,-0.07122,0.23811,-0.33066,-0.35578,0.15197,0.1788,-0.32877,1.15503,-0.24141,0.23149,0.15576,0.88966,0.08331,-0.60723,-0.19471,-1.00379,-0.17267,-0.16372,-0.56929,-0.10182,-0.53611,0.2163,0.36289,-0.19958,0.35623,1.37788,-0.09625,0.38094,0.2789,-0.06315,0.50383,-0.46177,0.30096,-0.39414,-0.42836,0.56402,1.18509,-0.58452,0.10672,0.61634,-0.57137,0.56123,-0.75953,-0.24817,0.08241,0.23636,1.25374,-0.20214,0
-0.24686,-0.40128,-0.22616,-0.16242,-0.30025,0.53766,-0.27978,-0.36658,-0.04022,-0.2229,-0.13687,-0.26193,-0.24945,-0.4533,0.0918,-0.33066,0.46531,0.05614,-0.2154,-0.32877,1.10258,-0.24141,-0.71212,-0.17637,-0.14425,-0.06433,-0.688,0.05927,-1.00379,0.04607,-0.16372,-0.56929,-0.08045,-0.66219,0.02281,-0.22015,0.79986,-0.29337,0.39511,-0.16402,-0.01217,-0.04158,0.34688,-0.42985,-0.46177,-0.04835,-0.39414,-0.42836,-0.30406,0.60955,-0.58452,-0.16459,0.49526,-0.57137,-0.143,-0.81912,0.20279,-0.36416,-0.26352,0.2772,-0.40186,0
-0.24686,-0.40128,-0.38164,-0.47184,-0.30025,-0.33452,-0.32147,-0.36658,-0.39104,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,-0.05452,-0.33066,-0.35578,-0.4009,-0.2154,-0.32877,-0.88544,-0.24141,1.30992,-0.51669,-0.76459,-0.3812,-0.49954,-0.40636,-0.42262,-0.17267,-0.16372,1.74025,-0.11111,0.25977,-0.40287,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.51759,-0.53745,-0.19983,-0.42985,-0.18592,-0.39766,-0.39414,1.10831,-0.59342,-0.94051,-0.30822,-0.48111,-0.47065,-0.44706,-0.4977,-0.66021,-0.29828,-0.53681,-0.50068,-0.89962,-0.40186,0
-0.05666,-0.40128,1.36898,-0.42027,-0.30025,-0.33452,-0.32632,-0.36658,-0.04022,-0.2229,-0.92184,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.34193,-0.2154,-0.32877,-0.89493,-0.24141,-0.71212,-0.51669,-0.6612,-0.30559,-0.688,-0.40636,-1.00379,-0.24558,-0.16372,-0.56929,-0.11111,-0.66219,-0.30889,-0.46955,-0.29976,-0.49467,1.37788,-0.16402,-0.51759,-0.37641,-0.33651,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,0.85338,-0.96577,-0.58452,-0.43589,1.34406,-0.57137,-0.42111,-0.81912,-0.29828,1.84545,-0.50068,-0.89987,-0.40186,0
-0.24686,-0.40128,-0.38164,-0.42027,-0.30025,-0.33452,-0.29883,-0.36658,-0.39104,-0.2229,-0.47103,-0.26193,-0.24945,-0.4533,-0.20083,0.59799,-0.35578,-0.31981,-0.2154,-0.32877,-0.8617,-0.24141,0.73009,-0.35144,-0.45442,-0.33979,-0.23032,-0.40636,-0.42262,-0.3185,-0.16372,-0.56929,-0.11111,0.9397,-0.35312,-0.19823,-0.29976,-0.49467,-0.58766,-0.16402,-0.46143,-0.53745,-0.29095,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,-0.59342,-0.68222,0.24439,-0.43589,-0.47065,-0.01475,-0.4977,-0.32253,-0.29828,-0.53681,-0.50068,-0.3045,-0.40186,1
-0.24686,-0.2373,-0.27252,-0.26556,-0.30025,-0.33452,-0.26965,-0.1177,-0.04022,-0.2229,0.03423,-0.26193,-0.24945,-0.07122,-0.20083,0.59799,0.46531,-0.10604,-0.2154,-0.32877,-0.84337,-0.24141,-0.71212,-0.3498,-0.35103,0.01489,-0.64088,0.22859,-0.42262,-0.09975,-0.16372,-0.56929,-0.06001,-0.66219,-0.09329,-0.39628,-0.29976,-0.30461,0.39511,-0.08935,-0.2368,0.11308,-0.19983,-0.42985,-0.46177,-0.04835,0.11253,-0.42836,-0.30406,-0.78491,0.25259,-0.30024,-0.03301,-0.07773,-0.13175,-0.18348,0.2529,-0.39406,-0.25422,-0.84818,-0.22709,0
-0.24686,-0.40128,-0.38164,-0.52341,-0.30025,-0.33452,-0.32147,-0.36658,-0.39104,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,0.01864,-0.33066,-0.35578,-0.4009,-0.2154,-0.32877,-0.88544,-0.24141,-0.71212,-0.51669,-0.76459,-0.38481,-0.688,-0.49101,-0.42262,-0.3185,-0.16372,-0.56929,-0.11266,-0.66219,-0.41393,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.6299,-0.53745,-0.19983,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,-0.59342,-0.94051,-0.58452,-0.48111,-0.47065,-0.57137,-0.4977,-0.75953,-0.39849,-0.53681,-0.50068,-0.89962,-0.40186,0
-0.24686,-0.40128,-0.38164,-0.47184,-0.30025,-0.33452,-0.31135,-0.36658,-0.39104,-0.2229,-0.44123,-0.26193,-0.24945,-0.4533,-0.20083,1.06231,-0.35578,-0.32719,-0.2154,-0.32877,1.10144,-0.24141,-0.71212,-0.51669,-0.55781,-0.32539,-0.688,-0.27937,-1.00379,0.04607,-0.16372,-0.56929,-0.10647,-0.66219,-0.31442,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.2368,-0.53745,-0.24539,-0.42985,0.08992,-0.39766,-0.39414,-0.42836,-0.59342,0.93419,-0.58452,-0.48111,-0.47065,-0.57137,-0.4977,-0.81912,-0.14796,-0.53681,-0.50068,0.8381,-0.40186,0
-0.24686,-0.40128,-0.38164,-0.52341,-0.30025,-0.33452,-0.32147,-0.36658,-0.39104,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.40827,-0.2154,-0.32877,-0.88544,-0.24141,0.73009,-0.51669,-0.6612,-0.38481,-0.23032,-0.44869,-0.42262,-0.3185,-0.16372,-0.56929,-0.11204,0.9397,-0.40287,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.57374,-0.53745,-0.29095,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,-0.59342,-0.94051,0.24439,-0.52632,-0.47065,-0.01475,-0.4977,-0.32253,-0.34839,-0.53681,-0.50068,-0.89962,-0.40186,0
0.13354,-0.40128,-0.38164,-0.47184,-0.30025,-0.33452,-0.29063,-0.36658,-0.39104,-0.2229,-0.72648,-0.26193,-0.24945,-0.4533,-0.20083,0.13366,-0.35578,0.18883,-0.2154,-0.32877,-0.88262,-0.24141,1.12673,-0.51669,-0.14425,0.09231,-0.31782,-0.06772,-0.42262,-0.3185,-0.16372,-0.56929,-0.09253,-0.29859,0.27158,-0.46955,-0.29976,-0.40852,-0.58766,-0.16402,-0.34911,-0.53745,-0.10871,-0.42985,0.08992,-0.39766,-0.39414,-0.42836,-0.59342,-0.90035,-0.30822,-0.43589,-0.47065,-0.54235,-0.4977,-0.44171,-0.4486,-0.53681,-0.37745,-0.85008,-0.40186,0
