$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,<$class
-0.47826,-0.55021,-0.33988,0.58139,2.70243,2.15683,-0.42641,-0.4609,-0.33935,-0.34368,-0.08953,4.37281,-0.4097,-0.58661,1.38051,-0.24487,-0.1795,-0.75624,-0.36774,-0.47586,0.01847,-0.16943,-0.24856,-0.59414,-0.92889,-0.76338,-0.25903,-1.06822,-0.81851,-0.28878,-0.15744,-0.25667,-0.38993,-0.30654,-0.7529,-0.52723,2.85673,-0.80213,-0.65435,-0.49325,-0.68853,-0.64385,1.32547,-0.17464,-0.43828,-0.32045,-0.49753,-0.20676,-0.57762,0.8851,-0.71939,1.15736,-0.58639,-0.70591,-0.57981,-0.51285,-1.02911,-0.56561,-0.71094,2.06814,-0.53849,0
-0.26531,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.51313,-0.4609,-0.33935,-0.34368,-0.59064,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.31043,-0.36774,-0.47586,-0.32275,-0.16943,-0.24856,-0.59414,-0.65062,-0.21902,0.00201,-0.40261,-0.17933,-0.28878,-0.15744,-0.25667,-0.31875,-0.30654,-0.42005,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.55363,-0.64385,-0.02475,-0.17464,0.34653,-0.32045,-0.49753,-0.20676,-0.57762,-0.49751,-0.71939,-0.49174,-0.58639,-0.70591,-0.57981,-0.27996,-0.84461,-0.56561,-0.71094,-0.41131,-0.53849,0
-0.26531,-0.55021,-0.33988,-0.32692,-0.04449,-0.25197,-0.55028,-0.4609,-0.33935,-0.34368,-1.00838,-0.04855,-0.4097,-0.58661,-0.03328,0.16608,-0.1795,-0.50149,-0.36774,-0.47586,-0.49373,-0.16943,-0.24856,-0.59414,-0.65062,-0.46009,-0.25903,-0.40261,-0.81851,-0.21052,-0.15744,-0.25667,-0.31875,-0.30654,-0.45175,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.48619,-0.64385,-0.07736,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.57762,-0.76007,-0.71939,-0.36488,-0.58639,-0.70591,-0.57981,-0.51285,-0.29111,-0.56561,-0.71094,-0.46053,-0.53849,0
-0.47826,-0.55021,-0.18136,-0.50858,-0.04449,-0.25197,-0.51902,-0.4609,-0.07199,-0.34368,-0.47806,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.62887,-0.36774,-0.47586,-0.29219,-0.16943,0.09903,-0.59414,-0.65062,-0.66228,0.06726,-0.62448,0.45985,-0.28878,-0.15744,-0.25667,-0.36146,0.37785,-0.6578,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.55363,-0.64385,-0.07736,-0.17464,-0.43828,-0.32045,-0.49753,-0.20676,-0.34478,-0.51338,0.53399,-0.49174,-0.58639,0.22889,-0.57981,-0.26205,-0.47561,-0.42209,-0.71094,-0.44962,-0.53849,0
-0.47826,-0.55021,-0.17809,0.03641,-0.04449,-0.25197,-0.52158,-0.4609,-0.07199,-0.34368,0.09312,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.66071,-0.36774,-0.47586,-0.04544,-0.16943,0.23659,-0.59414,-0.65062,-0.67784,0.00201,-0.62448,3.65575,-0.13226,-0.15744,-0.25667,-0.36146,1.06225,-0.64195,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.41874,-0.64385,-0.07736,-0.17464,-0.43828,-0.32045,-0.49753,-0.20676,-0.34478,-0.04965,2.56769,-0.11118,-0.58639,1.43136,-0.57981,2.35344,-0.29111,-0.4509,-0.71094,-0.13616,-0.53849,0
-0.26531,0.24112,0.07836,-0.50858,-0.04449,-0.25197,-0.38567,0.73369,-0.07199,-0.34368,-0.80221,-0.04855,-0.4097,-0.04082,-0.03328,-0.24487,-0.1795,0.16721,-0.36774,-0.47586,-0.39551,-0.16943,-0.24856,-0.25206,1.15819,0.35644,-0.25903,0.04113,-0.17933,-0.21052,-0.15744,3.08045,-0.1764,-0.30654,0.22978,-0.1542,-0.19209,0.11598,-0.65435,-0.10287,0.39063,-0.34488,-0.05982,-0.17464,-0.43828,-0.32045,0.28994,6.35444,-0.34478,-0.53579,-0.2989,-0.11118,-0.58639,-0.06206,-0.22067,0.00667,0.07789,-0.22244,-0.14636,-0.27085,0.21778,0
-0.26531,0.21805,0.31054,-0.50858,-0.04449,-0.25197,-0.19776,-0.4609,0.46273,-0.34368,-0.4736,-0.04855,0.39971,-0.04617,-0.03328,-0.24487,-0.1795,-0.08753,0.91337,-0.47586,-0.27539,-0.16943,-0.24856,-0.27423,0.4625,-0.19569,0.13252,-0.29168,1.73821,0.25904,-0.15744,-0.25667,-0.29028,-0.30654,-0.10306,-0.10656,-0.19209,-0.50287,-0.65435,-0.13957,0.39063,-0.37398,-0.07736,-0.17464,-0.43828,-0.32045,-0.49753,-0.20676,0.12091,-0.41362,0.94235,-0.36488,-0.58639,1.11612,-0.18009,0.75907,-0.10661,-0.08799,-0.48992,-0.3082,0.23104,0
-0.47826,-0.55021,-0.33988,-0.32692,-0.04449,-0.25197,-0.52998,-0.4609,-0.33935,-0.34368,-0.54407,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.72439,-0.36774,-0.47586,-0.29239,-0.16943,-0.24856,-0.59414,-0.78975,-0.74005,-0.25903,-0.95728,-0.81851,-0.28878,-0.15744,-0.25667,-0.38993,-0.30654,-0.7212,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.62108,-0.37662,-0.09489,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.57762,-0.40182,-0.31103,-0.23803,-0.58639,-0.29799,-0.31988,-0.40536,-0.84461,-0.56561,-0.71094,-0.34551,-0.53849,0
-0.47826,1.99505,-0.33988,0.03641,-0.04449,-0.25197,-0.04686,0.69393,-0.33935,-0.34368,-0.0799,-0.04855,-0.4097,1.03472,-0.03328,-0.24487,2.50764,0.008,-0.36774,-0.47586,-0.10404,-0.16943,-0.24856,0.37509,-0.37234,0.32534,0.00201,0.263,-0.17933,-0.21052,-0.15744,-0.25667,-0.07675,-0.30654,0.02374,0.90327,-0.19209,0.64874,-0.65435,0.60782,-0.35129,0.43827,-0.05982,-0.17464,-0.17667,1.00473,0.28994,-0.20676,-0.57762,-0.05832,0.09733,0.14253,-0.58639,0.41923,0.94415,-0.19039,0.07789,-0.56561,0.24316,0.09885,2.04911,1
-0.47826,-0.55021,0.29143,-0.32692,-0.04449,-0.25197,-0.49964,-0.4609,0.46273,-0.34368,-0.31511,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.46965,-0.36774,-0.47586,-0.24006,-0.16943,-0.16129,-0.59414,-0.92889,-0.59229,0.00201,-0.40261,-0.81851,0.10252,-0.15744,-0.25667,-0.31875,0.37785,-0.6578,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.35129,-0.64385,-0.00722,-0.17464,0.60814,1.00473,-0.49753,-0.20676,0.12091,-0.49493,-0.31103,-0.36488,-0.58639,-0.29799,-0.57981,-0.31579,0.07789,-0.04497,-0.71094,-0.51499,-0.53849,0
-0.05235,2.12647,1.79537,0.03641,-0.04449,1.09325,-0.10595,3.53983,1.82336,0.8107,1.20127,-0.04855,-0.4097,3.2072,-0.03328,0.16608,-0.1795,0.54933,-0.36774,3.04235,0.42981,1.86011,0.11737,2.00947,0.4625,0.08426,-0.12851,0.70674,-0.17933,0.10252,0.71004,-0.25667,0.17948,0.38463,0.07129,1.27993,0.29471,1.22156,1.13461,2.27612,0.32318,1.54686,0.02786,-0.17464,1.13135,-0.32045,4.24289,-0.20676,1.31048,0.78959,0.52186,0.26938,0.35295,0.15331,0.89494,-0.31579,1.00039,1.21515,1.66118,0.22253,2.0488,0
0.79948,2.23727,-0.33988,0.94472,-0.04449,0.08268,1.79727,-0.4609,-0.33935,0.29669,0.6771,-0.04855,1.21714,1.04007,-0.03328,-0.24487,-0.1795,1.15435,0.53845,0.39936,0.31064,-0.16943,-0.24856,0.09636,2.54958,1.42183,-0.25903,0.70674,-0.81851,-0.28878,-0.15744,-0.25667,0.17948,-0.30654,2.13175,1.37039,0.04465,1.61403,2.07337,0.73795,0.99765,0.8325,-0.02475,2.54871,0.34653,-0.32045,-0.49753,-0.20676,0.84249,1.31761,-0.31103,0.52309,3.3939,-0.29799,1.62042,-0.40536,-0.29111,2.33542,0.75741,1.48017,1.73957,1
0.37356,6.30018,4.51769,2.21636,-0.04449,0.75529,3.70967,11.92076,2.61751,2.51605,1.40378,-0.04855,0.39971,2.67746,-0.03328,-0.24487,2.50764,3.22416,0.49218,2.15847,0.98014,-0.16943,-0.24856,2.43707,2.54958,2.18393,-0.25903,1.81608,-0.81851,3.78071,-0.15744,-0.25667,1.15222,-0.30654,2.84499,6.27557,0.97238,5.55902,1.60399,2.26278,4.37001,1.97812,-0.00722,2.54871,-0.43828,3.65508,4.25069,-0.20676,2.47699,4.8114,-0.71939,1.79163,2.02161,-0.70591,5.05434,-0.40536,3.0299,4.31827,2.09228,5.50315,5.88596,1
0.37356,1.74269,5.13575,3.48799,-0.04449,0.41732,2.43686,0.92172,2.34221,1.13088,4.98552,-0.04855,2.01853,1.04007,-0.03328,0.57703,-0.1795,2.45992,3.44473,1.27458,1.99237,1.87015,0.16737,5.25289,1.01905,1.69401,0.6546,0.263,-0.17933,1.43293,1.48408,-0.25667,-0.07675,0.3914,1.18077,3.85388,0.43751,3.2137,1.60399,0.63785,1.67212,4.27465,-0.07736,2.54871,-0.43828,2.3299,0.28994,-0.20676,2.47238,3.46656,-0.31103,3.31388,1.73433,-0.54978,3.44921,-0.35162,0.26239,4.13999,3.99829,2.10583,1.75159,1
9.10479,5.62908,-0.33988,6.03127,0.33713,0.11912,9.93901,-0.10928,-0.33935,-0.08581,3.26017,0.09888,7.78858,4.90345,-0.03328,-0.24487,-0.1795,8.35091,8.32079,0.48601,10.87514,-0.16943,-0.24856,7.2547,1.99302,6.58545,0.13252,5.03318,0.45985,-0.21052,-0.15744,-0.25667,6.65649,-0.30654,7.07687,10.69207,-0.07911,8.83149,3.8579,6.99407,0.79531,6.93895,-0.04229,-0.17464,0.08493,2.3299,0.28994,-0.20676,1.77155,7.31975,0.50973,5.85095,4.31684,0.2113,10.25586,0.02458,-0.47561,2.35219,6.89779,6.82999,10.3166,0
-0.47826,-0.19335,1.19297,-0.14526,-0.04449,-0.25197,-0.44371,-0.4609,0.73009,-0.34368,0.03008,-0.04855,-0.4097,-0.04617,-0.03328,0.16608,-0.1795,-0.53334,-0.36774,-0.47586,-0.10378,-0.16943,0.11737,-0.27423,-0.78975,-0.49898,-0.19377,-0.29168,1.09903,0.25904,-0.15744,-0.25667,-0.29028,0.37785,-0.54685,-0.34063,-0.19209,-0.57206,-0.65435,-0.13957,-0.14895,-0.37133,-0.09489,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,0.35375,-0.29712,0.50569,-0.11118,-0.58639,0.94016,-0.40104,0.04249,-0.66011,0.68613,-0.26234,-0.43707,-0.20552,0
-0.47826,-0.55021,-0.33988,-0.32692,-0.04449,-0.25197,0.11395,-0.4609,-0.33935,-0.34368,-0.3138,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.24675,-0.36774,-0.47586,-0.08751,-0.16943,-0.24856,-0.59414,-0.09406,-0.23457,-0.25903,-0.18074,-0.17933,-0.21052,-0.15744,-0.25667,-0.25707,-0.30654,-0.42005,-0.52723,-0.19209,-0.16661,-0.65435,-0.49325,-0.2164,-0.64385,-0.00722,-0.17464,0.60814,-0.32045,-0.49753,-0.20676,-0.57762,0.71442,-0.71939,-0.36488,-0.58639,-0.70591,-0.57981,-0.36953,0.07789,-0.56561,-0.48992,1.85464,-0.53849,0
1.01243,2.57701,-0.10753,0.94472,-0.04449,0.08268,1.71932,0.05545,-0.07199,0.42949,0.84895,-0.04855,-0.4097,1.04542,-0.03328,0.57703,-0.1795,3.66996,-0.36774,0.39936,0.42597,-0.16943,-0.24856,1.05291,4.21924,3.76257,-0.25903,2.59262,-0.81851,0.41555,-0.15744,-0.25667,2.11547,-0.30654,3.57408,2.51106,0.78817,2.0411,1.13904,1.00822,2.41404,1.3643,0.06293,-0.17464,-0.17667,-0.32045,0.28994,-0.20676,0.5889,1.72379,-0.31103,0.7768,3.47317,-0.29799,2.75281,-0.40536,0.07789,2.04785,1.13599,2.72699,2.45422,1
-0.47826,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.45314,-0.4609,-0.33935,-0.34368,0.47755,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.59702,-0.36774,-0.47586,0.05464,-0.16943,0.23777,-0.59414,-0.65062,-0.61562,-0.06325,-0.51354,0.45985,-0.21052,-0.15744,3.08045,-0.34248,1.1029,-0.57855,-0.52723,-0.19209,-0.63628,-0.20711,-0.49325,-0.48619,-0.37662,-0.07736,-0.17464,-0.43828,-0.32045,-0.49753,1.90994,-0.34478,-0.14617,1.35475,-0.49174,-0.365,1.10918,-0.45121,0.07832,-0.47561,-0.48864,-0.2689,-0.44036,-0.53849,0
-0.26531,0.93738,-0.33988,0.21807,-0.04449,0.41732,0.22667,2.03679,-0.33935,1.44806,0.30165,-0.04855,-0.4097,1.03472,-0.03328,-0.24487,-0.1795,1.50463,-0.36774,2.1498,0.09014,-0.16943,-0.24856,1.04341,2.13216,1.02523,-0.25903,0.9286,-0.81851,-0.21052,-0.15744,-0.25667,0.33607,-0.30654,1.71966,0.88101,0.32168,0.21963,1.13904,0.67122,0.86276,0.47532,0.18567,-0.17464,3.22418,-0.32045,1.86488,-0.20676,0.35605,0.39573,-0.31103,0.01568,1.72019,-0.29799,0.35383,-0.40536,1.00039,0.68492,0.49044,0.31584,0.87231,0
1.43835,1.29774,-0.33988,0.76306,-0.04449,-0.25197,2.27082,-0.4609,-0.33935,-0.34368,1.97849,-0.04855,2.84397,2.13166,-0.03328,-0.24487,-0.1795,1.98227,2.67734,-0.47586,0.69799,-0.16943,-0.24856,2.4054,2.54958,2.47166,-0.25903,0.9286,-0.17933,-0.21052,-0.15744,-0.25667,0.33607,-0.30654,2.49629,1.33741,-0.19209,1.36502,3.88446,1.54541,1.0651,2.66602,-0.07736,-0.17464,-0.43828,-0.32045,-0.49753,-0.20676,1.78538,1.02388,0.09733,0.52309,2.2935,-0.37729,1.36129,-0.31579,-0.84461,1.14008,2.71594,0.28663,1.40074,1
-0.26531,0.13101,0.8687,0.03641,-0.04449,0.0893,-0.39454,0.69393,1.02128,-0.34368,0.7084,-0.04855,-0.4097,-0.04617,-0.03328,2.22081,-0.1795,-0.02385,-0.36774,-0.47586,0.18327,3.89968,0.11737,-0.27423,-0.51148,-0.04016,-0.19377,0.9286,1.73821,1.11989,3.33061,-0.25667,0.33607,0.37785,0.00789,-0.18355,-0.04865,0.15426,-0.20711,-0.10287,0.72786,-0.10676,-0.00722,-0.17464,0.60814,-0.32045,0.28994,-0.20676,0.84018,0.20327,0.50569,-0.11118,-0.365,0.94016,-0.13552,0.14998,0.63139,0.47296,-0.02819,-0.20279,0.11203,0
-0.47826,-0.55021,0.07009,-0.32692,-0.04449,-0.25197,-0.50685,-0.4609,-0.07199,-0.34368,-0.37953,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.43781,-0.36774,-0.47586,-0.26269,-0.16943,-0.24856,-0.59414,-0.92889,-0.53008,-0.25903,0.15206,-0.81851,0.33729,-0.15744,-0.25667,-0.12895,-0.30654,-0.57855,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.14895,-0.64385,0.098,-0.17464,0.60814,-0.32045,-0.49753,-0.20676,-0.34478,-0.51536,-0.31103,-0.36488,-0.58639,-0.29799,-0.57981,-0.40536,1.00039,-0.19823,-0.71094,-0.51339,-0.53849,0
-0.47826,-0.1902,-0.33988,-0.32692,-0.04449,0.08599,-0.23444,0.1577,-0.33935,0.42949,-0.37004,-0.04855,-0.4097,-0.04617,-0.03328,-0.24487,-0.1795,-0.34228,-0.36774,0.40802,-0.21361,-0.16943,-0.24856,-0.27106,-0.2332,-0.28901,-0.25903,-0.18074,-0.17933,-0.21052,-0.15744,-0.25667,-0.25707,-0.30654,-0.48345,-0.34892,0.06956,-0.43623,-0.65435,-0.13624,-0.28385,-0.10676,-0.02475,-0.17464,0.34653,-0.32045,0.28994,-0.20676,-0.57762,-0.23583,0.09733,-0.11118,-0.58639,0.13472,-0.11938,-0.36953,0.07789,-0.56561,-0.24264,-0.2086,-0.19072,0
-0.47826,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.54081,-0.4609,-0.33935,-0.34368,-1.03909,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.59702,-0.36774,-0.47586,-0.51541,-0.16943,-0.24856,-0.59414,-0.92889,-0.63118,-0.25903,-0.51354,-0.81851,-0.21052,-0.15744,-0.25667,-0.34248,-0.30654,-0.57855,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.62108,-0.64385,-0.07736,-0.17464,-0.43828,-0.32045,-0.49753,-0.20676,-0.57762,-0.85536,-0.71939,-0.23803,-0.58639,-0.70591,-0.57981,-0.51285,-0.10661,-0.56561,-0.71094,-0.65767,-0.53849,0
3.99383,1.29145,-0.20993,2.03469,-0.04449,0.4604,3.08066,1.22335,-0.07199,0.25113,2.68542,-0.04855,2.90007,1.63938,-0.03328,-0.24487,-0.1795,4.27498,2.44548,1.47389,1.03504,-0.16943,0.33895,1.29047,3.94097,4.50134,-0.12851,3.36917,1.73821,-0.21052,-0.15744,-0.25667,3.31122,0.37785,4.66771,0.57892,0.03814,2.07442,1.6217,2.52303,1.73957,1.71619,0.06293,-0.17464,1.65455,1.00473,1.08521,-0.20676,0.60734,1.97242,1.45178,1.79163,1.42812,1.88389,0.83104,0.79489,1.00039,0.52963,2.21044,1.60521,1.28729,0
-0.47826,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.55656,-0.4609,-0.33935,-0.34368,-1.00685,-0.04855,-0.4097,-0.58661,-0.03328,0.16608,-0.1795,-0.66071,-0.36774,-0.47586,-0.49562,-0.16943,-0.24856,-0.59414,-0.78975,-0.68561,-0.25903,-0.73541,-0.17933,-0.13226,-0.15744,-0.25667,-0.37569,-0.30654,-0.6578,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.48619,-0.64385,-0.09489,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.57762,-0.78212,-0.31103,-0.49174,-0.58639,-0.29799,-0.57981,-0.31579,-0.66011,-0.56561,-0.71094,-0.52414,-0.53849,0
0.58652,0.68711,-0.33988,1.30804,-0.04449,0.41732,3.11967,1.28299,-0.33935,1.39004,2.2443,-0.04855,1.20912,1.08288,-0.03328,-0.24487,2.50764,0.61302,0.28425,1.27458,0.9409,-0.16943,-0.03379,2.72214,1.29733,0.69861,-0.19377,0.04113,-0.17933,-0.28878,-0.15744,3.08045,-0.1764,0.37785,1.41851,2.3595,0.36833,1.89854,2.03794,0.91813,0.39063,2.44907,-0.07736,-0.17464,-0.43828,2.3299,1.12419,-0.20676,0.82404,2.2828,0.16606,0.90365,1.87469,-0.3711,1.63336,-0.17248,-0.66011,0.76161,2.44022,2.33854,0.67099,0
-0.47826,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.47876,-0.4609,-0.33935,-0.34368,-0.57372,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.62887,-0.36774,-0.47586,-0.31355,-0.16943,-0.24856,-0.59414,-0.78975,-0.60785,-0.25903,-0.73541,-0.81851,-0.21052,-0.15744,-0.25667,-0.37569,-0.30654,-0.6261,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.55363,-0.64385,-0.05982,-0.17464,-0.17667,-0.32045,-0.49753,-0.20676,-0.57762,-0.47247,-0.71939,-0.49174,-0.58639,-0.70591,-0.57981,-0.51285,-0.47561,-0.56561,-0.71094,-0.38811,-0.53849,0
-0.47826,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.51684,-0.4609,-0.33935,-0.34368,-1.00685,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.43781,-0.36774,-0.47586,-0.49562,-0.16943,-0.24856,-0.59414,-0.2332,-0.55341,-0.25903,-0.51354,-0.17933,-0.21052,-0.15744,-0.25667,-0.34248,-0.30654,-0.531,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.28385,-0.64385,-0.09489,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.57762,-0.78212,-0.31103,-0.49174,-0.58639,-0.29799,-0.57981,-0.35162,-0.29111,-0.56561,-0.71094,-0.52414,-0.53849,0
-0.47826,-0.55021,-0.33988,-0.32692,-0.04449,0.75197,-0.53346,-0.4609,-0.33935,-0.34368,-0.39422,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.75624,-0.36774,-0.47586,-0.23767,-0.16943,-0.24856,-0.59414,-0.92889,-0.76338,-0.25903,-1.06822,-0.81851,-0.28878,-0.15744,-0.25667,-0.38993,-0.30654,-0.7529,-0.52723,0.32613,-0.80213,-0.65435,-0.49325,-0.68853,-0.64385,-0.02475,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.57762,-0.34435,-0.71939,-0.11118,-0.58639,-0.70591,-0.57981,-0.40536,-1.02911,-0.56561,-0.71094,-0.35133,-0.53849,0
-0.47826,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.54751,-0.4609,-0.33935,-0.34368,-1.03909,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.66071,-0.36774,-0.47586,-0.51541,-0.16943,-0.24856,-0.59414,-0.51148,-0.68561,-0.25903,-0.73541,2.37739,-0.28878,-0.15744,-0.25667,-0.37569,-0.30654,-0.64195,-0.52723,-0.19209,-0.40596,-0.65435,-0.49325,-0.48619,-0.64385,-0.09489,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.57762,-0.85536,-0.71939,-0.23803,-0.58639,-0.70591,-0.57981,-0.15456,-0.47561,-0.56561,-0.48773,-0.65767,-0.53849,0
-0.26531,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.50846,-0.4609,-0.33935,-0.34368,-0.79945,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.50149,-0.36774,-0.47586,-0.40688,-0.16943,-0.24856,-0.59414,-0.92889,-0.56897,-0.25903,-0.06981,-0.81851,-0.21052,-0.15744,-0.25667,-0.21911,-0.30654,-0.45175,-0.52723,-0.19209,-0.16661,-0.65435,-0.49325,-0.62108,-0.64385,-0.00722,-0.17464,-0.43828,-0.32045,-0.49753,-0.20676,-0.57762,-0.62079,-0.71939,-0.49174,-0.58639,-0.70591,-0.57981,-0.40536,0.07789,-0.56561,-0.48992,-0.42873,-0.53849,0
-0.47826,-0.55021,-0.02612,0.76306,-0.04449,3.49873,-0.19788,-0.4609,-0.07199,-0.34368,0.57464,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.72439,-0.36774,-0.47586,0.19181,-0.16943,-0.24856,-0.59414,-0.92889,-0.71672,-0.25903,-0.84635,-0.81851,-0.13226,-0.15744,-0.25667,-0.38518,-0.30654,-0.70535,-0.52723,2.22936,-0.66198,-0.65435,-0.49325,-0.55363,-0.64385,0.64159,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.34478,0.53547,-0.31103,1.91848,-0.58639,-0.29799,-0.57981,-0.38745,-0.66011,-0.30685,-0.48992,0.45224,-0.53849,1
-0.26531,-0.19335,-0.33988,-0.32692,-0.04449,-0.25197,0.49256,0.08101,-0.33935,-0.34368,-0.45122,-0.04855,-0.4097,-0.04617,-0.03328,0.98797,-0.1795,-0.31043,-0.36774,-0.47586,-0.27525,0.84534,-0.24856,-0.27423,-0.65062,-0.35122,-0.25903,-0.29168,-0.17933,-0.28878,1.86622,3.08045,-0.29028,-0.30654,-0.22986,-0.34063,-0.19209,-0.6635,0.24013,-0.13957,-0.55363,-0.37662,-0.05982,-0.17464,-0.17667,-0.32045,0.28994,1.93847,-0.11194,-0.46495,0.09733,-0.36488,0.0735,0.0056,-0.40104,-0.33371,0.07789,-0.18795,-0.48773,-0.43448,-0.20552,0
-0.26531,-0.55021,-0.33988,-0.32692,-0.04449,-0.25197,-0.46271,-0.4609,-0.33935,-0.34368,-1.03909,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.24675,-0.36774,-0.47586,-0.51541,-0.16943,-0.24856,-0.59414,0.60163,0.29423,0.58934,0.15206,1.73821,-0.21052,-0.15744,-0.25667,-0.12895,-0.30654,-0.08721,-0.52723,-0.19209,-0.40596,-0.65435,-0.49325,0.12084,-0.64385,-0.04229,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.57762,-0.85536,-0.30294,-0.23803,-0.58639,0.09556,-0.57981,0.92029,0.44689,-0.56561,-0.45929,-0.65767,-0.53849,0
-0.26531,-0.55021,0.28472,0.03641,-0.04449,-0.25197,-0.37871,-0.4609,0.19537,-0.34368,-0.00423,-0.04855,-0.4097,-0.58661,-0.03328,10.02876,-0.1795,-0.08753,-0.36774,-0.47586,-0.06927,2.87487,-0.24856,0.36558,0.18422,-0.27346,0.19778,-0.06981,1.09903,1.19815,1.75813,-0.25667,-0.21911,-0.30654,-0.00796,0.15928,-0.19209,-0.31376,-0.20711,-0.49325,1.13254,0.16047,0.01032,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,0.12091,-0.0603,0.10542,0.14253,5.13123,0.56371,0.02376,0.77698,-0.66011,2.86309,-0.04132,-0.34509,-0.53849,0
