$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,<$class
0.62187,2.91891,5.46806,2.1232,5.40644,2.83864,2.22839,4.24685,6.28516,0.90039,2.81909,1.35478,2.05326,4.41448,2.09405,-0.24392,,0.84586,0.25033,2.61427,0.53328,1.78245,-0.22948,2.95405,0.42612,0.56043,-0.28943,2.65341,-0.89231,8.61502,1.76026,-0.26105,1.15842,-0.25149,0.69169,2.02325,0.88997,1.81105,2.2672,2.36088,8.14577,2.522,0.84483,,0.07724,,6.27931,-0.19591,6.05123,1.66028,0.708,2.1232,2.81527,0.0232,2.10548,-0.16826,4.13611,5.26472,2.32904,2.01502,2.82002,0
-0.30875,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.31542,-0.30763,-0.34951,-0.26441,-0.64432,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.41343,-0.15525,-0.30686,-0.35232,-0.22104,-0.22948,-0.41799,-0.50055,-0.37996,-0.28943,-0.60926,-0.89231,-0.12241,-0.18333,-0.26105,-0.17962,-0.25149,-0.47292,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.25511,-0.44863,-0.66719,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.77246,-0.3252,-0.29881,-0.44511,-0.26187,-0.49473,-0.78854,-0.51749,-0.50277,-0.40489,-0.79075,-0.34682,0
-0.30875,-0.34814,1.7738,-0.09697,-0.24087,-0.33684,-0.31078,-0.30763,0.16934,-0.26441,-0.38407,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.41343,-0.15525,-0.30686,-0.28934,-0.22104,-0.22948,-0.41799,-0.73221,-0.3925,-0.28943,-0.49675,-0.89231,0.17129,-0.18333,-0.26105,-0.17385,-0.25149,-0.47292,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.05021,-0.44863,-0.66719,,-0.5316,,-0.40445,-0.19591,-0.00117,-0.62355,-0.3252,-0.09697,-0.44511,-0.26187,-0.49473,-0.6507,-0.33134,1.41609,-0.40489,-0.59521,-0.34682,0
-0.30875,-0.23311,7.12781,1.31586,-0.24087,0.47658,0.20878,-0.14941,8.91796,0.03872,1.21732,-0.15762,-0.19321,0.28346,-0.04911,-0.24392,,0.44609,-0.15525,0.69247,0.28587,-0.22104,-0.22948,0.0599,0.19445,0.13412,-0.28943,0.96582,-0.89231,12.43305,-0.18333,-0.26105,0.16354,-0.25149,1.17545,-0.31702,0.12308,-0.33481,0.13705,0.09325,11.62906,0.00265,0.15755,,0.48314,,0.54374,-0.19591,8.3093,1.67591,0.18165,1.31586,-0.29453,-0.06226,-0.4083,-0.16826,2.08853,6.74846,0.28383,1.76902,-0.23265,0
-0.30875,-0.12161,-0.39201,-0.29881,-0.24087,-0.33684,-0.24865,-0.30763,-0.34951,-0.26441,-0.16549,-0.15762,-0.19321,0.27681,-0.4063,-0.24392,,-0.35346,-0.15525,-0.30686,-0.25849,-0.22104,0.15489,0.0465,0.42612,-0.27965,1.98328,-0.49675,1.42568,-0.26926,-0.18333,-0.26105,-0.17385,1.23325,-0.11458,-0.25654,-0.28721,-0.37991,1.56418,0.03251,-0.11851,0.00658,-0.66719,,-0.5316,,-0.40445,-0.19591,0.25,-0.65243,-0.30084,-0.29881,0.76913,-0.58318,-0.36186,1.7615,-0.51749,-0.00728,-0.03059,-0.78801,-0.13307,0
-0.30875,-0.01114,-0.39201,-0.50064,-0.24087,0.45312,0.04613,0.17592,-0.34951,0.02554,-0.31727,-0.15762,-0.19321,0.27681,-0.4063,-0.24392,,-0.33347,-0.15525,0.66364,-0.31062,-0.22104,-0.22948,0.4842,-0.50055,-0.31727,-0.10004,-0.49675,1.42568,-0.34268,-0.18333,-0.26105,-0.17385,-0.25149,-0.40125,0.00591,-0.10708,3.8059,0.84007,0.03251,-0.46001,1.5488,-0.39228,,-0.1257,,0.53444,-0.19591,-0.00117,-0.7961,0.66413,-0.50064,0.21041,0.12588,4.33288,-0.3061,-0.33134,-0.25818,0.81984,-0.85335,-0.01601,0
-0.30875,-0.34814,-0.29925,-0.29881,-0.24087,-0.33684,-0.24697,-0.30763,-0.09009,-0.26441,-0.16549,-0.15762,-0.19321,-0.39506,-0.4063,0.09385,,-0.35346,-0.15525,-0.30686,-0.25849,0.7807,-0.22948,-0.41799,-0.50055,-0.36742,0.08935,-0.15923,1.42568,-0.26926,0.04792,-0.26105,-0.13925,-0.25149,-0.45501,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.46001,-0.44863,-0.66719,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.65243,0.69825,-0.29881,-0.44511,2.56298,-0.49473,2.38178,0.22709,-0.50277,-0.40489,-0.78801,-0.34682,0
-0.07609,-0.34814,-0.39201,-0.09697,-0.24087,-0.33684,-0.28863,-0.30763,-0.34951,-0.26441,-0.32185,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.37345,-0.15525,-0.30686,-0.10476,-0.22104,-0.22948,-0.41799,-0.26888,-0.33817,-0.28943,-0.49675,0.26669,-0.34268,-0.18333,-0.26105,-0.17385,-0.25149,-0.40125,-0.40694,-0.28721,-0.51475,0.84007,-0.19695,-0.39171,-0.44863,3.04412,,4.94798,,-0.40445,-0.19591,-0.00117,0.67729,0.18165,-0.09697,0.21041,-0.06226,-0.49473,-0.37502,-0.51749,-0.25818,-0.40489,0.47836,-0.34682,0
-0.07609,3.90859,2.10758,0.30669,-0.24087,0.46094,0.45227,0.23504,0.96817,5.52862,1.01429,-0.15762,0.91901,0.94868,-0.4063,-0.24392,,0.10628,6.95206,0.67325,0.27239,-0.22104,-0.22948,0.67625,0.19445,-0.19606,-0.28943,0.17828,0.26669,-0.26926,-0.18333,-0.26105,-0.07869,-0.25149,-0.09666,2.66752,4.26805,2.159,1.55012,0.28672,-0.18681,0.97193,0.295,,0.88903,,0.53444,-0.19591,1.0035,1.95267,0.67388,0.30669,3.33489,0.22253,3.91614,0.0385,0.59938,1.81385,0.71503,1.9869,3.79389,0
0.15656,0.10978,-0.22486,1.31586,-0.24087,-0.33684,1.65509,0.06876,0.19246,-0.26441,1.43085,-0.15762,2.03124,1.62721,-0.4063,-0.24392,,0.02632,0.29492,-0.30686,0.27917,-0.22104,-0.22948,1.92681,2.27945,0.25533,-0.28943,0.06578,-0.89231,0.61183,-0.18333,-0.26105,-0.10176,-0.25149,0.40501,0.10768,-0.28721,-0.00076,5.15662,0.52743,1.17919,2.07857,-0.66719,,-0.5316,,1.47333,-0.19591,1.52047,1.36065,0.16703,1.31586,1.00641,-0.06226,0.1829,-0.78854,0.22709,0.25922,1.81699,0.91929,0.0767,0
1.31983,-0.34814,-0.39201,0.50853,-0.24087,0.45312,0.72322,-0.30763,-0.34951,-0.26441,0.45171,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,0.80588,-0.15525,-0.30686,0.04284,-0.22104,-0.22948,0.03757,0.19445,0.69,-0.28943,1.30334,-0.89231,-0.26926,-0.18333,-0.26105,0.31061,-0.25149,0.11834,-0.14375,0.21999,-0.28254,0.13002,-0.19695,-0.18681,-0.44863,4.9685,,5.35387,,-0.40445,-0.19591,-0.24746,0.89074,-0.81744,0.50853,1.88051,-0.56406,-0.49473,-0.78854,0.97167,0.21275,-0.09347,1.29037,-0.34682,0
-0.30875,1.16271,0.76469,3.3342,3.51783,2.0565,0.52575,0.14132,1.73618,0.43765,2.27801,0.17179,-0.19321,2.97095,0.30808,0.43162,,-0.03364,-0.15525,3.60399,0.2635,1.78245,2.52853,1.89554,0.65778,0.03381,0.08935,0.5158,0.26669,1.05237,-0.0267,-0.26105,0.00782,2.47503,0.3871,0.44366,0.16328,0.42432,1.55012,1.08534,1.17919,2.05894,-0.25482,,-0.32865,,2.42151,-0.19591,1.73749,0.31336,2.7013,3.3342,0.04469,1.55804,0.51938,1.0723,1.34395,0.65703,1.67026,0.0025,1.07384,1
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.30493,-0.30763,-0.34951,-0.26441,-0.60164,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.31348,-0.15525,-0.30686,-0.35629,-0.22104,-0.22948,-0.41799,0.19445,-0.30055,-0.28943,-0.27174,1.42568,-0.26926,-0.18333,-0.26105,-0.15367,-0.25149,-0.27583,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.18681,-0.44863,-0.11736,,0.28019,,-0.40445,-0.19591,-0.49375,-0.82564,0.16703,-0.50064,-0.44511,-0.06226,-0.49473,0.24526,-0.1452,-0.50277,-0.40489,-0.85275,-0.34682,0
-0.07609,-0.26841,-0.39201,-0.29881,-0.24087,-0.33684,-0.27223,-0.30763,-0.34951,-0.26441,0.03622,-0.15762,0.91901,0.27681,-0.4063,-0.24392,,-0.25352,0.10832,-0.30686,-0.21229,-0.22104,-0.22948,0.03311,0.19445,-0.19188,-0.28943,-0.49675,-0.89231,-0.34268,-0.18333,-0.26105,-0.17385,-0.25149,0.01084,-0.3573,-0.28721,-0.47509,0.13002,0.03251,-0.25511,-0.05229,-0.52973,,-0.5316,,0.53444,-0.19591,-0.24746,-0.54321,0.16703,-0.29881,-0.24224,-0.06226,-0.44421,-0.78854,-0.70363,-0.437,-0.10245,-0.59487,-0.28015,0
-0.07609,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.30431,-0.30763,-0.34951,-0.26441,-0.28478,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.35346,-0.15525,-0.30686,-0.18142,-0.22104,-0.22948,-0.41799,-0.96388,-0.36742,-0.10004,-0.60926,1.42568,-0.19583,-0.18333,-0.26105,-0.17962,-0.25149,-0.45501,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.46001,-0.44863,-0.66719,,-0.5316,,-0.40445,-0.19591,-0.49375,0.15091,-0.30571,-0.29881,-0.44511,-0.26187,-0.49473,1.7615,-0.70363,-0.50277,-0.40489,0.43689,-0.34682,0
-0.30875,0.07565,-0.21037,-0.09697,-0.24087,-0.33684,-0.29487,0.23504,-0.08238,-0.26441,-0.35319,-0.15762,-0.19321,0.27681,-0.4063,-0.24392,,-0.33347,-0.15525,-0.30686,-0.28025,-0.22104,-0.22948,0.03311,0.19445,-0.30891,-0.28943,-0.15923,0.26669,0.02444,-0.18333,-0.26105,-0.13925,-0.25149,-0.31167,-0.13532,-0.28721,2.159,0.13705,0.03926,0.08639,0.3676,-0.52973,,-0.32865,,0.53444,-0.19591,0.00859,-0.59855,0.17678,-0.09697,3.06298,0.02301,2.31059,0.0385,0.22709,1.46683,0.22993,-0.56591,0.05512,0
-0.30875,-0.27474,-0.39201,0.10486,-0.24087,0.48441,-0.03341,-0.30763,-0.34951,-0.1711,0.3074,-0.15762,-0.19321,0.27681,-0.4063,-0.24392,,-0.35346,-0.15525,0.67325,-0.05516,-0.22104,-0.22948,0.0465,-0.26888,-0.30055,-0.10004,-0.60926,1.42568,-0.26926,-0.18333,-0.26105,-0.17962,-0.25149,-0.41917,-0.32952,-0.19097,0.96423,0.84007,0.03251,-0.32341,0.75218,0.70737,,0.88903,,-0.40445,-0.19591,-0.00117,0.37216,0.1719,0.10486,1.93682,-0.07364,1.25363,-0.3061,-0.51749,0.27454,0.21196,0.61301,-0.27497,0
-0.30875,-0.34814,-0.39201,-0.09697,-0.24087,-0.33684,-0.26274,-0.30763,-0.34951,-0.26441,-0.33273,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.35346,-0.15525,-0.30686,-0.10709,-0.22104,-0.22948,-0.41799,-0.73221,-0.36325,-0.28943,-0.27174,-0.89231,-0.04898,-0.18333,-0.26105,-0.15367,-0.25149,-0.31167,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.25511,-0.44863,-0.52973,,-0.32865,,-0.40445,-0.19591,-0.49375,0.67397,0.19627,-0.09697,-0.44511,-0.06226,-0.49473,0.79662,0.04095,-0.50277,-0.40489,0.47828,-0.34682,0
0.15656,0.5649,0.82884,0.71036,-0.24087,0.45312,0.36842,-0.11112,0.95019,2.26288,0.87027,-0.15762,0.91901,0.96864,-0.4063,1.10717,,0.12627,0.10406,1.63415,0.09493,3.78593,-0.22948,1.43552,-0.50055,0.10486,-0.28943,0.62831,0.26669,0.02444,0.78425,-0.26105,0.04243,-0.25149,0.04667,0.83427,-0.05921,0.29135,-0.58003,0.36546,-0.11851,0.79534,0.15755,,0.28019,,0.55303,-0.19591,0.74014,0.80097,1.16612,0.71036,-0.44511,0.26201,0.34325,0.86554,0.59938,0.63987,1.01747,0.88743,0.76377,0
-0.30875,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.26319,-0.30763,-0.34951,-0.26441,-0.16549,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.43342,-0.15525,-0.30686,-0.25849,-0.22104,-0.22948,-0.41799,-0.50055,-0.40504,0.08935,-0.60926,0.26669,-0.34268,-0.18333,-0.26105,-0.17962,-0.25149,-0.49084,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.46001,-0.44863,-0.66719,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.65243,-0.32033,-0.29881,-0.44511,-0.58318,-0.49473,1.27906,-0.51749,-0.50277,-0.40489,-0.78801,-0.34682,0
0.62187,0.21039,0.51824,3.13237,3.49932,1.25872,0.70781,0.13813,0.69077,0.56401,1.57539,0.37955,0.91901,1.64051,-0.04911,0.09385,,0.30617,-0.15525,2.63348,5.91724,0.7807,-0.22948,1.87768,0.19445,0.31802,-0.28943,1.41585,0.26669,0.46498,0.19575,3.65785,0.3654,-0.25149,0.74544,1.2536,0.19664,1.08339,1.55012,0.70065,0.42789,1.62728,0.84483,,0.68609,,1.47333,1.86454,0.98887,3.32395,-0.81744,3.13237,0.83588,-0.56406,0.90254,-0.6507,1.15781,0.64594,1.91281,3.1423,0.30926,1
1.78514,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.30168,-0.30763,-0.34951,-0.26441,-0.67677,-0.15762,-0.19321,-0.39506,4.59439,-0.24392,,3.00465,-0.15525,-0.30686,-0.3707,-0.22104,-0.22948,-0.41799,3.20611,1.99402,4.63478,4.00348,-0.89231,-0.19583,-0.18333,-0.26105,2.42148,-0.25149,3.36133,-0.40694,-0.28721,-0.51475,0.84007,-0.19695,0.76939,-0.44863,3.59394,,2.9185,,-0.40445,-0.19591,-0.00117,-0.8427,0.16703,-0.50064,0.01855,-0.06226,-0.49473,-0.78854,3.20539,-0.34079,-0.40489,-0.85341,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.26483,-0.30763,-0.34951,-0.26441,-0.02415,-0.15762,-0.19321,-0.39506,-0.4063,0.7694,,-0.19355,-0.15525,-0.30686,-0.0441,-0.22104,-0.22948,-0.41799,0.42612,-0.2086,-0.10004,0.5158,0.26669,-0.12241,-0.18333,-0.26105,0.00782,-0.25149,-0.04291,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,0.01809,-0.44863,-0.52973,,-0.32865,,-0.40445,-0.19591,-0.49375,0.76328,0.18165,-0.29881,-0.44511,-0.06226,-0.49473,0.79662,0.97167,-0.50277,-0.40489,0.49291,-0.34682,0
-0.30875,-0.23311,0.4663,0.71036,-0.24087,-0.33684,0.42817,-0.14941,0.16934,-0.26441,1.18538,-0.15762,-0.19321,0.27681,-0.4063,-0.24392,,0.04631,-0.15525,-0.30686,0.30309,-0.22104,-0.22948,0.03757,-0.03721,-0.10411,-0.28943,0.29079,0.26669,-0.19583,-0.18333,-0.26105,-0.05274,-0.25149,0.35126,-0.31702,-0.28721,-0.43079,-0.58003,0.04826,-0.18681,-0.04051,-0.39228,,-0.1257,,0.53444,-0.19591,-0.00117,1.9469,0.19627,0.71036,-0.44511,-0.06226,-0.4083,1.27906,0.78552,0.48295,-0.09047,2.15573,-0.23265,0
-0.30875,-0.34814,-0.39201,-0.09697,-0.24087,-0.33684,-0.29681,-0.30763,-0.34951,-0.26441,-0.29924,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.31348,-0.15525,-0.30686,-0.26992,-0.22104,-0.22948,-0.41799,-0.03721,-0.26294,-0.28943,-0.27174,1.42568,-0.34268,-0.18333,-0.26105,-0.15367,-0.25149,-0.36542,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.32341,-0.05229,-0.52973,,-0.32865,,-0.40445,-0.19591,-0.49375,-0.59252,-0.31546,-0.09697,-0.44511,-0.26187,-0.28979,0.7277,0.04095,-0.50277,-0.40489,-0.60422,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.31943,-0.30763,-0.34951,-0.26441,-0.91046,-0.15762,-0.19321,-0.39506,-0.04911,-0.24392,,-0.39344,-0.15525,-0.30686,-0.41102,-0.22104,-0.22948,-0.41799,-0.26888,-0.36325,-0.10004,-0.60926,1.42568,-0.26926,-0.18333,-0.26105,-0.17962,-0.25149,-0.49084,-0.40694,-0.28721,0.8919,0.13002,-0.19695,-0.32341,-0.04051,-0.52973,,-0.5316,,-0.40445,-0.19591,-0.24746,-0.87778,1.15149,-0.50064,-0.13203,1.27392,1.11082,-0.3061,-0.51749,-0.39916,-0.09047,-0.85368,-0.34682,0
0.85452,0.21775,-0.34022,2.32503,-0.24087,1.2509,1.26734,0.22395,-0.09009,1.13866,1.77811,-0.15762,-0.19321,1.62721,-0.4063,-0.24392,,0.30617,-0.15525,1.64376,0.39008,-0.22104,-0.22948,1.40872,0.65778,0.20099,-0.28943,0.85332,-0.89231,-0.26926,-0.18333,-0.26105,0.12029,-0.25149,0.3871,0.11833,0.54472,0.27932,1.55715,0.59267,-0.05021,1.15245,1.11974,,2.10672,,1.48262,-0.19591,0.49385,1.78183,0.16703,2.32503,3.81758,-0.06226,-0.07708,-0.78854,0.04095,1.65447,1.22109,1.69903,0.18641,1
-0.07609,0.07565,-0.21037,0.30669,-0.24087,1.24308,-0.10161,0.23504,-0.09009,-0.26441,-0.09915,-0.15762,-0.19321,0.28346,-0.04911,-0.24392,,-0.39344,-0.15525,-0.30686,-0.21091,-0.22104,-0.22948,0.03311,-0.26888,-0.37578,2.36207,-0.38425,1.42568,-0.26926,-0.18333,-0.26105,-0.1652,-0.25149,-0.38334,-0.13532,0.52837,-0.28011,0.13705,0.03926,-0.32341,-0.04051,0.43246,,-0.5316,,0.54374,-0.19591,-0.24258,-0.40984,-0.3252,0.30669,-0.08455,-0.75316,-0.24553,1.27906,-0.33134,-0.32979,-0.09347,-0.3126,0.05512,0
-0.30875,-0.34814,-0.39201,-0.09697,-0.24087,-0.33684,-0.26409,-0.30763,-0.34951,-0.26441,-0.00201,-0.15762,-0.19321,-0.39506,-0.04911,-0.24392,,-0.39344,-0.15525,-0.30686,0.05905,-0.22104,-0.22948,-0.41799,-0.26888,-0.36325,-0.10004,-0.60926,1.42568,-0.26926,-0.18333,-0.26105,-0.17962,-0.25149,-0.49084,-0.40694,-0.28721,0.8919,0.13002,-0.19695,-0.32341,-0.04051,-0.52973,,-0.5316,,-0.40445,-0.19591,-0.24746,1.59523,1.15149,-0.09697,-0.13203,1.27392,1.11082,-0.3061,-0.51749,-0.39916,-0.09047,1.71545,-0.34682,0
-0.30875,-0.20251,-0.09542,-0.09697,-0.24087,-0.33684,-0.28473,-0.11112,0.16934,-0.26441,-0.08437,-0.15762,-0.19321,0.27681,-0.4063,-0.24392,,-0.41343,-0.15525,-0.30686,-0.249,-0.22104,-0.22948,-0.41799,-0.96388,-0.4134,-0.10004,-0.38425,0.26669,-0.12241,-0.18333,-0.26105,-0.1652,-0.25149,-0.52667,-0.40694,-0.28721,-0.51475,-0.58003,0.03476,-0.39171,-0.05229,-0.39228,,-0.1257,,0.53444,-0.19591,-0.00117,-0.66576,0.16703,-0.09697,-0.44511,-0.06226,-0.39677,-0.51286,-0.1452,-0.22968,-0.40489,-0.81874,-0.2159,0
-0.07609,1.01826,-0.39201,-0.29881,-0.24087,-0.33684,-0.30651,-0.30763,-0.34951,-0.26441,-0.56043,-0.15762,0.91901,0.27681,3.16562,-0.24392,,-0.13359,3.30894,-0.30686,-0.25597,-0.22104,-0.22948,0.03311,0.88945,-0.12919,-0.28943,0.06578,0.26669,0.02444,-0.18333,-0.26105,-0.10176,-0.25149,-0.09666,0.63461,-0.28721,0.39888,-0.58003,0.04376,0.15469,-0.04836,0.70737,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.0827,-1.30967,-0.29881,-0.44511,-1.0563,0.44263,-0.51286,-0.1452,-0.50277,-0.09347,0.34517,0.98427,0
1.55248,0.61374,-0.24731,0.71036,1.62923,2.83864,0.29747,0.21925,0.16934,1.2305,1.0769,0.0992,2.03124,1.62055,-0.04911,-0.24392,,0.96579,1.04672,2.62387,0.02706,-0.22104,-0.22948,2.80666,0.65778,0.56043,0.08935,1.75337,0.26669,-0.04898,-0.18333,-0.26105,0.54707,-0.25149,0.99628,0.68999,1.11346,0.43139,2.2672,0.61967,0.15469,2.36503,1.25719,,2.10672,,0.53444,-0.19591,0.74258,-0.07662,-0.32033,0.71036,0.05031,-0.58318,0.50351,1.27906,1.71624,-0.12455,1.89484,-0.27287,0.57798,0
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.31943,-0.30763,-0.34951,-0.26441,-0.91046,-0.15762,-0.19321,-0.39506,0.66528,-0.24392,,-0.15357,-0.15525,-0.30686,-0.41102,-0.22104,-0.22948,-0.41799,-0.73221,-0.2713,-0.28943,-0.72176,-0.89231,-0.26926,-0.18333,-0.26105,-0.1825,-0.25149,-0.56251,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.46001,-0.44863,-0.25482,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.87778,0.16703,-0.50064,-0.44511,-0.06226,-0.49473,-0.78854,-0.70363,-0.50277,-0.40489,-0.85368,-0.34682,0
0.38922,0.47591,-0.39201,0.10486,-0.24087,0.45312,0.39911,0.1341,-0.34951,0.64831,1.07673,-0.15762,2.04225,1.64716,0.66528,-0.24392,,0.36613,1.1981,0.66364,0.23544,-0.22104,-0.22948,1.47571,0.88945,0.0965,-0.28943,0.29079,0.26669,-0.19583,-0.18333,-0.26105,-0.05274,-0.25149,0.76336,0.32595,0.17012,0.12343,0.8471,0.57243,0.08639,1.2741,-0.11736,,-0.32865,,1.48262,-0.19591,0.00127,1.47388,0.67388,0.10486,0.52463,0.22253,0.19576,0.0385,0.22709,-0.12189,1.04741,1.36202,0.55616,0
-0.30875,-0.34814,-0.31291,-0.29881,-0.24087,-0.33684,-0.25362,-0.30763,-0.09009,-0.26441,-0.42565,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.45341,-0.15525,-0.30686,-0.30583,-0.22104,-0.22948,-0.41799,-0.26888,-0.36325,-0.28943,-0.49675,0.26669,-0.26926,-0.18333,-0.26105,-0.17385,-0.25149,-0.49084,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.32341,-0.44863,-0.66719,,-0.5316,,-0.40445,-0.19591,-0.24746,-0.69632,0.18165,-0.29881,-0.44511,-0.06226,-0.49473,-0.09934,-0.51749,-0.43041,-0.40489,-0.75616,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.30654,-0.30763,-0.34951,-0.26441,-0.58198,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.41343,-0.15525,-0.30686,-0.35115,-0.22104,-0.22948,-0.41799,-0.50055,-0.40086,-0.28943,-0.38425,0.26669,-0.26926,-0.18333,-0.26105,-0.1652,-0.25149,-0.49084,-0.40694,-0.28721,-0.51475,0.13002,-0.19695,-0.39171,-0.05229,-0.52973,,-0.32865,,-0.40445,-0.19591,-0.24746,-0.81525,0.67388,-0.50064,-0.08455,0.22253,-0.24553,0.0385,-0.1452,-0.32979,-0.40489,-0.85134,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.31246,-0.30763,-0.34951,-0.26441,-0.64154,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.1136,-0.15525,-0.30686,-0.32634,-0.22104,-0.22948,-0.41799,-0.03721,-0.10411,1.60449,-0.49675,2.58468,-0.26926,-0.18333,-0.26105,-0.17385,-0.25149,-0.16833,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.25511,-0.44863,-0.52973,,-0.32865,,-0.40445,-0.19591,-0.49375,-0.57576,-0.81744,-0.29881,-0.44511,0.09184,-0.49473,0.24526,-0.51749,-0.50277,-0.40489,-0.33357,-0.34682,0
-0.30875,-0.34814,-0.39201,0.50853,-0.24087,-0.33684,-0.20674,-0.30763,-0.34951,-0.26441,-0.10112,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.35346,-0.15525,-0.30686,-0.22483,-0.22104,-0.22948,0.03311,-0.26888,-0.25876,-0.10004,-0.49675,1.42568,-0.26926,-0.18333,3.65785,-0.17385,-0.25149,-0.40125,-0.16412,-0.28721,-0.31254,-0.58003,-0.19695,-0.32341,-0.44863,-0.25482,,0.07724,,-0.40445,0.89844,-0.49375,-0.49754,0.69825,0.50853,-0.44511,0.06651,-0.49473,1.96826,-0.33134,-0.50277,-0.09646,-0.49526,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.09697,-0.24087,-0.33684,-0.17952,-0.30763,-0.34951,-0.26441,0.33729,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.35346,-0.15525,-0.30686,0.06185,-0.22104,-0.22948,-0.41799,-0.26888,-0.35907,-0.28943,-0.27174,-0.89231,-0.19583,-0.18333,-0.26105,-0.15367,-0.25149,-0.40125,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.32341,-0.44863,-0.39228,,-0.1257,,-0.40445,-0.19591,-0.49375,1.12398,0.16703,-0.09697,-0.44511,-0.06226,-0.49473,-0.78854,-0.1452,-0.50277,-0.40489,1.10411,-0.34682,0
