$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,<$class
0.84195,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,0.55059,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.32752,0.61241,-0.2212,-0.14745,-0.47288,-0.20061,-0.10074,-0.23532,-0.27075,-0.29901,0.37195,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.32957,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.66108,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.18551,2.17472,2.43079,0.46877,0.80022,0.05935,0.49897,0.2059,1.7471,2.17494,1.46801,3.97767,0.25901,0.41579,0.06248,-0.24741,1.26508,1.92055,0.09233,0.25964,1.55468,-0.18434,-0.23784,0.42784,2.27338,2.32739,-0.2212,1.98109,-0.47288,1.0615,-0.10074,-0.23532,1.32457,-0.29901,1.40943,1.05952,-0.12519,0.94964,1.97831,0.43978,2.27266,0.5278,0.38176,-0.1486,-0.07223,1.18185,0.33332,-0.18581,1.55683,1.79625,0.42893,0.75992,3.39512,0.3499,0.98571,0.79865,1.98668,2.46582,0.62954,1.72605,2.10385,1
-0.35676,-0.20865,-0.45188,-0.54461,-0.27599,-0.44691,-0.38008,-0.12338,-0.49053,-0.35612,0.16499,-0.18906,-0.31383,-0.01965,-0.1484,1.13468,-0.35502,-0.52227,-0.26055,-0.42989,-0.01063,-0.18434,-0.23784,-0.46899,-0.74366,-0.5207,-0.2212,-0.69929,-0.47288,-0.62132,-0.10074,-0.23532,-0.34953,-0.29901,-0.49987,-0.45645,-0.36857,-0.47225,-0.55561,-0.13647,-0.86796,-0.27389,-0.4832,-0.1486,-0.50829,-0.37473,0.34934,-0.18581,-0.64358,-0.40137,0.42893,-0.54343,-0.51603,0.22127,-0.37662,-0.26359,-0.66108,-0.60579,-0.46806,-0.64065,-0.2049,0
-0.35676,-0.1646,-0.45188,-0.41794,-0.27599,-0.44691,-0.46674,-0.35203,-0.49053,-0.35612,-0.06741,-0.18906,-0.31383,-0.02391,-0.1484,-0.24741,-0.35502,-0.34071,-0.26055,-0.42989,-0.04071,-0.18434,-0.23784,-0.24322,-0.22348,-0.42445,-0.2212,-0.22629,3.61279,0.22009,-0.10074,-0.23532,-0.29044,-0.29901,-0.3691,-0.34089,-0.36857,0.56059,-0.18088,-0.12513,-0.06038,-0.25918,-0.33904,-0.1486,-0.21758,-0.37473,-0.47579,-0.18581,-0.31908,0.08378,0.46597,-0.42494,-0.33554,0.3499,-0.35144,2.14416,-0.10366,-0.4512,-0.12456,0.38839,-0.14849,1
0.32822,0.17835,1.94227,0.08875,-0.27599,0.05438,0.50687,1.30266,4.6864,-0.35612,0.64362,-0.18906,1.41035,0.43714,-0.1484,-0.24741,-0.35502,0.64962,0.55585,-0.42989,0.41543,-0.18434,-0.23784,0.85849,-0.01541,0.59054,-0.2212,0.6409,-0.47288,3.37539,-0.10074,-0.23532,0.08095,-0.29901,0.60735,0.73802,-0.12519,0.04945,0.17244,0.36037,1.46507,0.39909,-0.19488,-0.1486,-0.50829,0.40356,1.98359,-0.18581,2.26455,-0.15664,-0.1055,0.049,-0.11719,-0.00249,0.0019,-0.54686,0.73248,0.93482,0.56084,-0.62629,0.17705,0
-0.35676,-0.39563,-0.45188,0.34209,7.8905,3.39966,-0.09009,-0.35203,-0.49053,-0.09998,0.69756,5.15706,-0.31383,-0.45935,6.28353,-0.24741,-0.35502,-0.53877,-0.26055,0.25288,0.74246,-0.18434,1.92355,-0.46899,-0.74366,-0.53382,0.23626,-0.77813,1.56995,-0.62132,-0.10074,4.24171,-0.34953,3.6256,-0.50859,-0.45645,3.01474,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,3.98575,-0.1486,-0.36294,-0.37473,-0.47579,4.28543,-0.64358,0.78391,0.97923,0.28598,-0.51603,0.84456,-0.45779,-0.19278,-0.80044,-0.60579,-0.46806,0.80534,-0.40116,1
1.18444,2.5849,-0.06403,0.08875,-0.27599,1.56819,0.474,3.6331,0.06749,3.20241,0.26923,-0.18906,0.25901,0.8427,-0.1484,-0.24741,-0.35502,1.14479,0.30067,2.31472,0.32884,-0.18434,-0.23784,0.40903,2.16934,1.07178,-0.2212,2.29643,1.56995,-0.20061,-0.10074,-0.23532,1.73536,-0.29901,1.38327,1.23272,2.8217,0.91339,1.61785,0.7279,1.73426,0.32554,0.88632,-0.1486,1.96274,-0.37473,1.14243,-0.18581,1.23542,0.42448,-0.63993,0.049,3.61991,-0.61709,1.02917,0.51538,3.24089,2.84716,0.27805,0.50126,2.37386,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.48926,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.48132,-0.2212,-0.54162,-0.47288,-0.62132,-0.10074,-0.23532,-0.34109,-0.29901,-0.48244,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.1055,-0.42494,-0.51603,-0.00249,-0.45779,-0.33441,-0.38237,-0.60579,-0.46806,-0.64356,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.39102,-0.35203,-0.49053,-0.35612,-0.37894,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.50576,-0.26055,-0.42989,-0.45462,-0.18434,-0.23784,-0.46899,-0.74366,-0.50757,-0.2212,-0.62046,-0.47288,-0.62132,-0.10074,-0.23532,-0.34672,-0.29901,-0.49116,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,-0.33904,-0.1486,-0.21758,-0.37473,-0.47579,-0.18581,-0.64358,-0.59467,-0.09492,-0.42494,-0.51603,-0.00249,-0.45779,0.23212,-0.52172,-0.60579,-0.46806,-0.64209,-0.40116,0
-0.18551,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.25818,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.11945,-0.28445,-0.2212,-0.22629,-0.47288,-0.41097,-0.10074,-0.23532,-0.29044,-0.29901,-0.32551,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.23984,-0.46329,-0.1228,-0.1486,0.21848,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,0.79865,-0.10366,-0.60579,-0.46806,-0.64356,-0.40116,0
0.49946,-0.39563,-0.45188,0.34209,-0.27599,-0.44691,-0.09674,-0.35203,-0.49053,-0.35612,0.19169,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,1.26508,0.12145,-0.26055,-0.42989,0.42958,-0.18434,-0.23784,0.17071,0.50477,0.05242,-0.2212,-0.14745,-0.47288,-0.41097,-0.10074,-0.23532,-0.27075,-0.29901,0.04066,-0.16333,-0.36857,1.50988,-0.19516,-0.37695,0.20882,0.4708,-0.19488,3.29043,0.07313,1.18185,-0.47579,-0.18581,-0.33144,1.06712,-0.1055,0.28598,-0.33554,-0.00249,1.23434,-0.54686,-0.66108,-0.4512,0.52888,0.64924,-0.40116,1
-0.18551,0.02238,-0.45188,-0.41794,-0.27599,-0.44691,-0.47758,0.43519,-0.49053,-0.35612,-0.31998,-0.18906,-0.31383,0.40299,-0.1484,-0.24741,-0.35502,-0.22517,-0.26055,-0.42989,-0.40974,-0.18434,0.33387,-0.03835,-0.32752,-0.33695,1.15118,-0.14745,1.56995,-0.41097,-0.10074,4.24171,-0.27075,1.01348,-0.28192,-0.25051,-0.36857,-0.29987,0.1653,0.10628,-0.4193,-0.08266,-0.33904,-0.1486,-0.21758,-0.37473,1.14243,-0.18581,-0.01931,-0.5801,0.42893,-0.42494,-0.23193,0.11125,-0.27026,-0.33441,-0.10366,-0.36047,-0.13095,-0.64239,0.04778,1
-0.01427,0.08633,0.16689,0.08875,1.89752,0.55568,0.79922,0.34602,0.62552,0.04057,0.53392,1.08397,0.26468,0.43714,-0.1484,1.13468,-0.35502,-0.0271,-0.14723,0.27316,0.37106,-0.18434,-0.23784,0.1728,-0.22348,-0.0832,-0.2212,0.8774,-0.47288,0.6408,-0.10074,-0.23532,0.24133,-0.29901,-0.0814,-0.08692,0.17559,-0.15246,0.54361,0.42843,0.11909,0.12879,-0.19488,-0.1486,0.07313,-0.37473,0.3894,-0.18581,0.61733,-0.08654,-0.63993,0.049,-0.08616,-0.61709,-0.13067,-1.04257,1.84733,-0.0201,0.1039,-0.55905,0.05071,1
-0.18551,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.40049,-0.35203,-0.49053,-0.35612,-0.6674,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.48926,-0.26055,-0.42989,-0.62288,-0.18434,-0.23784,-0.46899,-0.11945,-0.4682,-0.2212,-0.54162,-0.47288,-0.62132,-0.10074,-0.23532,-0.34109,-0.29901,-0.38654,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.32957,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.49594,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.40523,-0.52172,-0.60579,-0.46806,-0.3175,-0.40116,0
0.49946,0.00508,-0.45188,1.10213,-0.27599,0.05438,2.80257,0.29634,-0.49053,-0.35612,1.86967,-0.18906,-0.31383,0.40299,0.06248,-0.24741,1.26508,0.12145,-0.26055,-0.42989,2.12934,-0.18434,-0.23784,0.60972,1.44109,0.37616,-0.2212,0.48323,-0.47288,-0.20061,-0.10074,-0.23532,-0.0119,-0.29901,0.20631,1.16591,0.27917,2.18139,0.5329,0.14258,1.01641,0.66571,0.67008,-0.1486,-0.50829,0.40356,1.14243,-0.18581,0.29901,2.68039,-0.10021,1.35235,0.2155,-0.00249,0.91348,0.01967,0.31441,0.01274,0.90753,3.10576,0.06599,1
-0.01427,-0.39563,-0.45188,-0.03792,-0.27599,-0.44691,-0.24552,-0.35203,-0.49053,-0.35612,1.15247,-0.18906,0.83751,-0.45935,-0.1484,-0.24741,-0.35502,0.12145,0.36803,-0.42989,1.05715,-0.18434,-0.23784,-0.25576,0.19266,0.34116,-0.2212,0.08905,-0.47288,-0.41097,-0.10074,-0.23532,-0.19478,-0.29901,0.18887,-0.22009,-0.36857,-0.11849,-0.19516,-0.37695,0.02936,-0.09002,0.02136,-0.1486,-0.21758,0.40356,-0.47579,-0.18581,-0.33144,0.75412,-0.1055,-0.06948,-0.27954,-0.00249,-0.16518,-0.54686,-0.38237,-0.34654,-0.14214,0.51261,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.04296,-0.24741,-0.35502,-0.47275,-0.26055,-0.42989,-0.83086,-0.18434,3.47476,-0.46899,-0.43156,-0.47695,-0.06871,-0.46279,1.56995,-0.20061,-0.10074,-0.23532,-0.33265,1.00061,-0.44756,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.50904,-0.46329,-0.41112,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.1055,-0.42494,-0.51603,0.6754,-0.45779,0.09049,-0.38237,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,2.0,-0.1646,-0.27599,-0.44691,-0.19113,-0.35203,3.98473,-0.35612,0.26889,-0.18906,-0.31383,-0.45935,-0.1484,1.13468,-0.35502,-0.47275,-0.26055,-0.42989,0.10676,3.53941,-0.23784,-0.46899,-0.74366,-0.47695,-0.2212,-0.46279,-0.47288,3.58574,-0.10074,-0.23532,-0.33265,-0.29901,-0.465,-0.45645,-0.36857,-0.47225,-0.19516,-0.37695,0.92668,-0.46329,-0.33904,-0.1486,-0.36294,-0.37473,-0.47579,-0.18581,2.17183,-0.29101,-0.09492,-0.18797,0.38292,-0.00249,-0.45779,0.23212,-0.24301,1.43509,-0.46806,-0.61325,-0.40116,1
2.04066,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,0.66613,-0.26055,-0.42989,-0.83086,-0.18434,8.11536,-0.46899,1.23302,1.21178,4.04842,0.56206,-0.47288,-0.20061,-0.10074,-0.23532,0.03312,1.00061,0.98223,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,0.92668,-0.46329,-0.1228,-0.1486,0.21848,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.52172,-0.60579,-0.46806,-0.64356,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.50576,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.32752,-0.49882,-0.2212,-0.62046,-0.47288,-0.62132,-0.10074,-0.23532,-0.34672,-0.29901,-0.43885,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.50904,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.40523,-0.52172,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.29127,-0.27599,-0.44691,-0.4784,-0.35203,-0.49053,-0.35612,-0.71266,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.45625,-0.26055,-0.42989,-0.58551,-0.18434,-0.23784,-0.46899,-0.22348,-0.4507,-0.2212,-0.62046,3.61279,-0.41097,-0.10074,-0.23532,-0.34672,-0.29901,-0.43013,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.32957,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.16159,-0.63993,-0.30646,-0.51603,-0.61709,-0.45779,0.01967,-0.52172,-0.60579,-0.46806,0.25221,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.48545,-0.35203,-0.49053,-0.35612,-0.59835,-0.18906,-0.31383,-0.45935,0.06248,-0.24741,-0.35502,-0.52227,-0.26055,-0.42989,-0.63635,-0.18434,-0.23784,-0.46899,-0.74366,-0.51632,-0.2212,-0.69929,-0.47288,-0.20061,-0.10074,-0.23532,-0.34953,-0.29901,-0.49987,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.6885,-0.46329,-0.33904,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.67785,-0.1055,-0.42494,-0.51603,-0.00249,-0.45779,-0.54686,-0.80044,-0.60579,-0.46806,-0.64305,-0.40116,0
-0.35676,-0.18124,-0.45188,-0.29127,-0.27599,0.05935,-0.29911,-0.35203,-0.49053,-0.35612,-0.30564,-0.18906,-0.31383,-0.01965,-0.1484,-0.24741,-0.35502,-0.19216,-0.26055,-0.42989,-0.35411,-0.18434,-0.23784,-0.24531,-0.11945,-0.26695,-0.2212,0.08905,-0.47288,-0.62132,-0.10074,-0.23532,-0.19478,-0.29901,-0.2732,-0.27278,0.04156,-0.33036,-0.19159,-0.08883,-0.32957,-0.26102,-0.33904,-0.1486,-0.50829,0.40356,0.34934,-0.18581,-0.32835,-0.47922,-0.09492,-0.30646,-0.31037,-0.61709,-0.31679,0.1613,0.73248,-0.38916,-0.28273,-0.61729,-0.23134,0
-0.35676,-0.39563,-0.45188,-0.54461,-0.27599,-0.44691,-0.42252,-0.35203,-0.49053,-0.35612,-0.32213,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.37372,-0.26055,-0.42989,-0.38634,-0.18434,-0.23784,-0.46899,-0.74366,-0.40258,-0.2212,0.08905,-0.47288,-0.41097,-0.10074,-0.23532,-0.19478,-0.29901,-0.32551,-0.45645,-0.36857,-0.47225,0.1653,-0.37695,-0.77823,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.01931,-0.52588,-0.1055,-0.54343,0.56342,-0.00249,-0.45779,0.09049,0.73248,0.30169,-0.46806,-0.62845,-0.40116,0
-0.35676,0.43549,1.39863,0.21542,-0.27599,0.05438,0.40753,0.26259,1.74157,0.51002,0.81125,-0.18906,-0.31383,0.40726,-0.1484,-0.24741,2.88518,0.8642,-0.26055,0.25288,0.88235,-0.18434,-0.23784,0.39021,1.02495,0.47679,0.23626,0.48323,1.56995,0.43044,-0.10074,-0.23532,-0.0119,-0.29901,0.69453,0.32686,0.49465,0.17765,0.16887,0.17207,0.92668,0.10857,-0.1228,-0.1486,-0.36294,1.96013,0.33332,-0.18581,0.92329,0.91043,-0.1055,0.16749,0.27229,0.64521,0.14929,0.37375,0.31441,0.75087,0.22213,0.82536,0.65978,1
-0.35676,-0.39563,-0.45188,-0.54461,-0.27599,-0.44691,-0.3486,-0.35203,-0.49053,-0.35612,0.09907,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.40673,-0.26055,-0.42989,0.12073,-0.18434,-0.23784,-0.46899,-0.43156,-0.3982,-0.2212,-0.14745,-0.47288,0.22009,-0.10074,-0.23532,-0.27075,-0.29901,-0.35166,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.23984,-0.27757,-0.41112,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,0.19858,-0.1055,-0.54343,-0.51603,-0.00249,-0.377,-0.54686,0.0357,-0.60579,-0.46806,0.40273,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.52227,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.63963,-0.5207,-0.2212,-0.69929,-0.47288,-0.62132,-0.10074,-0.23532,-0.34953,-0.29901,-0.49116,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.77823,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.47604,-0.66108,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.54461,-0.27599,-0.44691,-0.42252,-0.35203,-0.49053,-0.35612,-0.32213,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.45625,-0.26055,-0.42989,-0.38634,-0.18434,-0.23784,-0.46899,-0.32752,-0.47695,-0.2212,-0.54162,-0.47288,-0.62132,-0.10074,-0.23532,-0.34109,-0.29901,-0.43885,-0.45645,-0.36857,-0.47225,-0.19516,-0.37695,-0.50904,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.33144,-0.52588,-0.1055,-0.54343,-0.33554,-0.00249,-0.45779,0.09049,-0.66108,-0.4512,-0.46806,-0.62845,-0.40116,0
-0.35676,-0.39563,0.01952,0.08875,-0.27599,0.05438,1.29132,-0.35203,0.06749,-0.35612,0.65816,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.39022,-0.26055,-0.42989,0.76472,-0.18434,-0.23784,-0.25785,-0.43156,-0.3632,-0.2212,-0.46279,-0.47288,0.43044,-0.10074,-0.23532,-0.33265,-0.29901,-0.42141,-0.31091,-0.36857,-0.318,-0.55561,-0.37695,-0.23984,-0.27757,-0.19488,-0.1486,-0.36294,0.40356,-0.47579,-0.18581,-0.33144,1.02663,-0.1055,0.049,-0.51603,-0.00249,-0.22181,-0.54686,-0.52172,-0.36296,-0.30031,1.05253,-0.40116,1
-0.01427,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.21295,-0.35203,-0.49053,-0.35612,-0.61491,-0.18906,-0.31383,-0.45935,-0.04296,-0.24741,-0.35502,-0.24167,-0.26055,-0.42989,-0.63505,-0.18434,-0.23784,-0.46899,0.92091,-0.17945,-0.2212,0.16789,-0.47288,-0.62132,-0.10074,-0.23532,-0.16383,-0.29901,-0.04652,-0.45645,-0.36857,-0.47225,0.1653,-0.37695,0.56775,-0.46329,-0.33904,-0.1486,-0.36294,-0.37473,-0.47579,-0.18581,-0.01931,-0.65249,-0.63993,-0.42494,0.1837,-0.61709,-0.45779,0.1613,0.59312,-0.06837,-0.46806,-0.6377,-0.40116,1
-0.35676,-0.39563,6.34127,-0.03792,-0.27599,0.56064,0.19588,-0.35203,5.17813,-0.35612,0.51279,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.48926,-0.26055,-0.42989,0.36669,-0.18434,-0.23784,-0.46899,-0.74366,-0.4857,-0.2212,-0.54162,-0.47288,5.05821,-0.10074,-0.23532,-0.34109,-0.29901,-0.48244,-0.45645,0.30739,-0.47225,-0.55561,-0.37695,1.5548,-0.46329,0.45384,-0.1486,-0.21758,-0.37473,-0.47579,-0.18581,2.52724,-0.05394,0.43422,-0.06948,-0.51603,0.45578,-0.45779,0.01967,-0.38237,3.29683,-0.46806,-0.50612,-0.40116,1
-0.35676,-0.39563,1.59358,-0.41794,-0.27599,-0.44691,-0.39698,-0.35203,0.62552,-0.35612,0.20538,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.37372,-0.26055,-0.42989,0.20443,-0.18434,-0.23784,-0.46899,-0.22348,-0.3282,-0.2212,-0.46279,-0.47288,0.22009,-0.10074,-0.23532,-0.33265,-0.29901,-0.36038,-0.45645,-0.36857,-0.47225,-0.19516,-0.37695,-0.06038,-0.46329,-0.26696,-0.1486,-0.21758,-0.37473,-0.47579,-0.18581,0.29283,0.22992,-0.1055,-0.42494,0.38292,-0.00249,-0.45779,-0.54686,-0.24301,1.16837,-0.46806,0.40213,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.50576,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.53559,-0.50757,-0.2212,-0.62046,-0.47288,-0.62132,-0.10074,-0.23532,-0.34672,-0.29901,-0.43885,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.6885,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.40523,-0.52172,-0.60579,-0.46806,-0.64356,-0.40116,0
0.32822,0.91157,-0.45188,0.34209,-0.27599,0.05935,0.88717,1.87969,-0.49053,0.63269,0.7504,-0.18906,0.84319,0.85977,-0.1484,-0.24741,-0.35502,0.07193,0.94353,0.25964,0.84871,-0.18434,-0.23784,0.43411,0.92091,0.28866,-0.2212,0.01022,-0.47288,-0.41097,-0.10074,-0.23532,-0.22292,-0.29901,0.49401,0.92911,0.4783,0.52458,3.06326,0.42617,0.65748,0.44506,-0.26696,-0.1486,-0.07223,-0.37473,1.16647,-0.18581,2.49015,0.95896,-0.1055,0.52295,3.05345,-0.00249,0.76494,-0.47604,0.0357,2.5043,0.41066,1.09203,0.88043,0
-0.35676,-0.39563,-0.3431,-0.1646,-0.27599,-0.44691,-0.13238,-0.35203,0.06749,-0.35612,0.14908,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.48926,-0.26055,-0.42989,0.03977,-0.18434,-0.23784,-0.46899,-0.74366,-0.4857,-0.2212,-0.54162,-0.47288,0.22009,-0.10074,-0.23532,-0.34109,-0.29901,-0.48244,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.50904,-0.46329,-0.05072,-0.1486,-0.21758,-0.37473,-0.47579,-0.18581,-0.33144,-0.25425,0.43422,-0.18797,-0.51603,0.45578,-0.45779,0.01967,-0.38237,-0.50693,-0.46806,-0.54434,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,1.13468,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.77813,-0.47288,-0.62132,-0.10074,-0.23532,-0.34953,-0.29901,-0.50859,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.80044,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.01427,-0.39563,0.28264,-0.1646,-0.27599,0.55568,0.296,-0.35203,1.18907,0.19983,0.26941,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,0.40204,-0.26055,0.93565,0.10602,-0.18434,-0.23784,-0.24322,-0.32752,0.41554,-0.2212,0.01022,-0.47288,0.00974,-0.10074,-0.23532,-0.22292,-0.29901,-0.02909,-0.42021,0.06368,-0.29303,0.1653,-0.37695,-0.23984,-0.26838,-0.26696,-0.1486,-0.07223,-0.37473,-0.47579,-0.18581,0.9202,-0.2932,1.03743,-0.18797,-0.17944,0.45289,-0.35514,-0.54686,0.31441,0.13134,0.17899,-0.61353,-0.40116,1
