$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,<$class
-0.00667,-0.29476,-0.01611,-0.44401,-0.13792,-0.37951,-0.28132,-0.28796,0.00111,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,0.71402,-0.27888,0.20409,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,0.03056,-0.26168,-0.0212,-0.28154,0.22802,-0.61748,-0.13103,-0.16977,-0.22148,-0.09225,-0.23447,0.01752,-0.01156,-0.31166,-0.42756,-0.12984,-0.32065,-0.20742,-0.47399,-0.10021,-0.50417,0.14049,-0.37123,-0.36959,-0.17081,-0.00197,-1.34205,-0.83212,-0.50344,0.36548,-0.74585,-0.38756,-0.30425,-0.00487,0.22914,-0.50638,-1.23969,-0.30277,0
-0.00667,3.07857,-0.02832,1.2282,-0.13792,1.26056,0.11483,3.46806,0.38854,1.62751,1.95298,-0.09532,1.0636,1.07922,-0.13433,-0.19164,-0.27888,-0.3212,5.5522,1.44685,0.84821,-0.2041,-0.16536,1.00427,0.21727,-0.17022,-0.28154,-0.2928,-0.61748,-0.20923,-0.16977,-0.22148,-0.20889,-0.23447,-0.14601,3.2676,1.14396,3.30001,3.97016,0.57102,-0.07632,1.85074,-0.29694,2.09416,-0.19597,-0.37123,1.47236,-0.17081,2.17709,1.28986,-0.83212,1.65589,4.93476,-0.74585,3.40392,-0.79961,-0.26024,2.77226,2.11273,1.60367,2.96627,0
-0.4071,-0.29476,-0.35747,-0.27679,-0.13792,-0.37951,-0.26428,-0.28796,-0.38631,-0.29978,-0.03764,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.48535,-0.22427,-0.34094,0.75898,-0.2041,-0.16536,-0.42686,-0.74062,-0.34117,-0.28154,-0.60529,-0.61748,-0.20923,-0.16977,-0.22148,-0.23889,-0.23447,-0.47307,-0.34716,-0.31166,-0.35635,-0.58044,-0.32065,-0.46961,-0.11276,-0.49368,-0.19848,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,0.4727,-0.83212,-0.24432,-0.50763,-0.74585,-0.3146,-0.79961,-0.51562,-0.53142,-0.20815,0.15289,-0.30277,0
5.59936,4.73952,1.50868,1.39542,-0.13792,1.33328,-0.00783,7.12417,1.16723,4.90375,-0.49075,-0.09532,3.79399,1.91518,-0.13433,-0.19164,-0.27888,3.81545,8.9127,1.51765,0.73275,-0.2041,-0.16536,2.56674,4.84706,3.23549,-0.28154,3.66544,-0.61748,0.88555,-0.16977,-0.22148,2.7671,-0.23447,4.74502,5.41822,3.74548,4.40649,0.80258,3.38973,2.54562,2.56605,2.35892,-0.65701,3.67337,0.79639,4.26705,-0.17081,0.94624,0.24346,-0.17021,1.13765,2.49723,0.29135,4.87973,-0.74457,1.78276,2.04342,2.66785,0.0695,4.64738,1
-0.4071,0.97156,-0.35747,0.55932,-0.13792,-0.37951,-0.1237,0.09193,-0.38631,-0.29978,0.86975,-0.09532,2.41554,1.82068,-0.13433,0.26119,-0.27888,-0.3212,1.72851,-0.34094,0.80922,-0.2041,-0.16536,2.91093,-0.10203,-0.25789,-0.28154,-0.50113,0.73358,-0.13103,-0.16977,-0.22148,-0.23222,-0.23447,-0.30954,2.70749,-0.31166,1.31662,2.14545,1.01052,-0.14187,1.4466,-0.39531,0.41289,-0.53243,0.79639,0.54685,-0.17081,1.24103,1.08269,0.4917,0.70578,2.21031,0.19567,1.24,0.02598,-0.38793,1.10784,1.47493,1.41911,0.97247,0
-0.4071,-0.29476,-0.35747,-0.27679,3.60081,0.45265,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,4.4501,-0.27508,-0.38916,7.21368,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.74062,-0.35432,-0.28154,-0.70946,-0.61748,-0.28743,-0.16977,-0.22148,-0.24222,-0.23447,-0.48794,-0.34716,1.23716,-0.42756,-0.58044,-0.32065,-0.53516,-0.47399,4.62132,-0.50417,-0.3642,0.79639,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.41707,-0.50763,-0.74585,-0.38756,-0.79961,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,1.28221,7.77818,1.56264,-0.13792,1.25248,-0.00456,1.96246,7.18963,-0.29978,0.3063,-0.09532,1.0636,2.60576,-0.13433,-0.19164,-0.27888,-0.3212,0.38911,-0.34094,0.78685,-0.2041,-0.16536,1.46169,-0.42133,-0.27542,-0.28154,-0.08447,-0.61748,11.0513,-0.16977,-0.22148,-0.17223,-0.23447,-0.29468,0.70493,0.24216,0.38229,0.36091,1.66554,9.10049,1.55032,-0.49368,1.32994,-0.53243,0.79639,3.35968,-0.17081,5.40769,0.93577,-0.17021,1.05128,-0.05635,-0.17619,0.67823,-0.30425,0.12282,5.84692,1.00248,1.24125,1.44171,0
-0.4071,-0.29476,0.65382,-0.44401,-0.13792,-0.37951,-0.26703,-0.28796,1.5585,-0.29978,-0.33756,-0.09532,-0.27508,-0.38916,-0.13433,1.61968,-0.27888,-0.55101,-0.22427,-0.34094,0.75191,1.60671,-0.16536,-0.42686,-0.74062,-0.36746,-0.28154,-0.18864,-0.61748,0.25996,0.60725,-0.22148,-0.19223,-0.23447,-0.42847,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.07632,-0.47399,-0.49368,-0.19848,-0.53243,-0.37123,-0.36959,-0.17081,0.92496,0.5212,-0.17021,-0.41707,-0.50763,-0.17619,-0.38756,-0.30425,-0.00487,0.35431,-0.50638,0.35213,-0.30277,0
-0.00667,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.48535,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.58097,-0.32802,-0.28154,-0.60529,-0.61748,-0.20923,-0.16977,-0.22148,-0.23889,-0.23447,-0.47307,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.47399,-0.29694,-0.65701,-0.19597,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,-0.30425,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.26778,-0.28796,-0.38631,-0.29978,-0.58304,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.45252,-0.22427,-0.34094,0.7362,-0.2041,-0.16536,-0.42686,-0.74062,-0.32802,-0.28154,-0.39697,-0.61748,-0.20923,-0.16977,-0.22148,-0.22222,-0.23447,-0.45821,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.46961,-0.47399,-0.49368,-0.35132,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,0.29443,-0.15711,-0.50344,-0.50763,-0.17619,-0.38756,0.68645,-0.26024,-0.53142,-0.50638,-0.12028,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.74062,-0.3324,-0.28154,-0.70946,-0.61748,-0.20923,-0.16977,-0.22148,-0.24222,-0.23447,-0.44334,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.46961,-0.47399,-0.29694,-0.65701,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,-0.79961,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.00667,1.01736,0.53299,-0.44401,-0.13792,-0.37951,-0.28132,1.53146,0.00879,-0.29978,-0.90203,-0.09532,-0.27508,0.34503,-0.13433,-0.19164,-0.27888,-0.45252,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,0.03056,-0.58097,-0.31487,-0.28154,-0.50113,-0.61748,-0.05283,-0.16977,-0.22148,-0.23222,-0.23447,-0.45821,0.57977,-0.31166,0.27258,-0.58044,0.11039,-0.27297,-0.11276,-0.29694,-0.65701,-0.19597,-0.37123,0.54685,-0.17081,-0.30285,-1.34205,-0.83212,-0.50344,-0.50763,-0.74585,0.43722,-0.30425,-0.51562,0.14508,-0.20225,-1.23969,1.09246,1
-0.4071,-0.29476,-0.35747,-0.27679,-0.13792,-0.37951,-0.26662,-0.28796,-0.38631,-0.29978,-0.21816,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.45252,-0.22427,-0.34094,0.74954,-0.2041,-0.16536,-0.42686,-0.58097,-0.31925,-0.28154,-0.60529,-0.61748,-0.13103,-0.16977,-0.22148,-0.23889,-0.23447,-0.42847,-0.34716,-0.31166,-0.42756,0.77135,-0.32065,-0.33852,-0.47399,-0.49368,-0.19848,-0.53243,-0.37123,-0.36959,-0.17081,0.30498,0.36861,1.19292,-0.41707,0.18699,0.28058,-0.38756,-0.30425,-0.51562,-0.13773,-0.50638,-0.07074,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,4.18803,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.74062,-0.35432,-0.28154,-0.70946,-0.61748,-0.28743,-0.16977,-0.22148,-0.24222,-0.23447,-0.48794,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.53516,-0.47399,2.55565,-0.65701,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,-0.79961,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.09217,0.27928,0.89376,-0.13792,-0.37951,0.39533,-0.05837,2.34486,-0.29978,1.99465,-0.09532,-0.27508,0.34503,-0.13433,-0.19164,-0.27888,-0.02572,-0.22427,-0.34094,0.84642,-0.2041,-0.16536,0.4925,0.05762,-0.12639,-0.28154,0.01969,-0.61748,0.57275,-0.16977,-0.22148,-0.14891,-0.23447,-0.13115,-0.0191,-0.31166,0.12521,0.32968,0.13575,0.44807,0.64188,-0.00185,0.71857,-0.19597,-0.37123,0.54685,-0.17081,1.56014,1.22993,-0.83212,0.79216,-0.26903,-0.74585,-0.04186,-0.79961,-0.00487,0.07458,1.01134,1.39023,-0.09511,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,0.58606,-0.19164,-0.27888,-0.25554,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.42133,-0.22282,0.52373,-0.39697,-0.61748,-0.28743,-0.16977,-0.22148,-0.22222,-0.23447,-0.39874,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.47399,-0.00185,-0.50417,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.15055,-0.58982,-0.50763,-0.17619,-0.38756,2.33763,-0.26024,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.27679,14.817,2.94911,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,21.25585,-0.27508,-0.38916,18.16366,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.74062,-0.35432,-0.28154,-0.70946,-0.61748,-0.28743,-0.16977,-0.22148,-0.24222,-0.23447,-0.48794,-0.34716,11.25215,-0.42756,-0.58044,-0.32065,-0.53516,-0.47399,12.09708,-0.65701,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.24432,-0.50763,-0.74585,-0.38756,-0.79961,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,1
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.28837,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,0.53656,-0.2798,1.329,-0.39697,2.08465,-0.20923,-0.16977,-0.22148,-0.22222,-0.23447,-0.26494,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,0.05478,-0.47399,-0.39531,-0.50417,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,1.56708,-0.38793,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.20304,4.34445,0.22488,-0.13792,-0.37951,-0.02491,-0.17004,3.88307,-0.29978,0.66634,-0.09532,-0.27508,0.34503,-0.13433,-0.19164,-0.27888,-0.28837,-0.22427,-0.34094,0.79105,-0.2041,-0.16536,0.03056,-0.26168,-0.24912,-0.28154,-0.08447,-0.61748,0.72915,-0.16977,-0.22148,-0.17223,-0.23447,-0.35414,-0.28116,-0.31166,-0.37795,0.77135,0.1273,0.51362,0.6097,-0.19858,0.1072,-0.02774,-0.37123,0.54685,-0.17081,3.38363,0.7852,0.4917,0.27392,0.95041,0.19567,0.35019,-0.30425,0.12282,4.09959,-0.20225,0.67298,-0.20473,0
-0.4071,0.39454,-0.35747,-0.27679,-0.13792,-0.37951,-0.12307,0.04967,-0.38631,-0.29978,-0.15231,-0.09532,1.0636,1.08649,-0.13433,-0.19164,-0.27888,-0.41969,0.51241,-0.34094,0.7699,-0.2041,-0.16536,0.96351,-0.10203,-0.34117,0.12109,-0.60529,3.43571,-0.20923,-0.16977,-0.22148,-0.23889,-0.23447,-0.38387,0.26849,-0.31166,0.06762,-0.12984,0.55835,-0.20742,0.71699,-0.49368,-0.19848,-0.53243,-0.37123,0.54685,-0.17081,-0.30893,0.86598,-0.17021,-0.24432,-0.35633,-0.4765,0.18034,1.01669,-0.51562,-0.41237,0.51232,0.90317,0.49311,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.27093,-0.28796,-0.38631,-0.29978,-0.34164,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,0.74853,-0.2041,-0.16536,-0.42686,-0.42133,-0.35432,-0.28154,-0.70946,-0.61748,-0.13103,-0.16977,-0.22148,-0.24222,-0.23447,-0.47307,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.27297,-0.47399,-0.49368,-0.35132,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,0.42838,-0.17021,-0.41707,-0.50763,-0.17619,-0.38756,-0.30425,-0.64331,-0.53142,-0.50638,0.16243,-0.30277,0
0.39376,0.59819,-0.27792,1.06098,-0.13792,-0.37951,0.01444,0.43871,0.00879,-0.29978,1.42037,-0.09532,2.40229,2.54761,-0.13433,2.07251,-0.27888,-0.02572,0.60011,-0.34094,0.82547,-0.2041,-0.16536,1.46169,-0.26168,-0.19214,-0.28154,-0.39697,-0.61748,-0.20923,-0.16977,-0.22148,-0.22222,-0.23447,-0.32441,0.31237,-0.31166,0.09134,0.32968,1.39931,-0.27297,1.00669,-0.49368,1.63563,-0.53243,1.964,1.46329,-0.17081,0.01322,1.10143,0.4917,1.05128,-0.2222,0.19567,0.19044,-0.30425,-0.51562,-0.37251,0.80169,1.26762,0.64967,0
-0.4071,-0.29476,-0.35747,-0.10956,-0.13792,-0.37951,-0.26046,-0.28796,-0.38631,-0.29978,-0.64469,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.45252,-0.22427,-0.34094,-1.26202,-0.2041,-0.16536,-0.42686,-0.42133,-0.31048,-0.28154,-0.60529,-0.61748,-0.20923,-0.16977,-0.22148,-0.23889,-0.23447,-0.44334,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.11276,-0.19858,-0.65701,-0.02774,-0.37123,-0.36959,-0.17081,-0.61588,-0.82192,-0.83212,-0.41707,-0.50763,-0.74585,0.43722,-0.79961,-0.51562,-0.53142,-0.50638,-0.4987,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,1.05768,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.26168,0.29439,-0.28154,0.54051,-0.61748,0.25996,-0.16977,-0.22148,0.01772,-0.23447,0.85003,-0.34716,-0.31166,-0.42756,0.77135,-0.32065,0.12033,-0.47399,0.19488,-0.50417,0.64519,-0.37123,-0.36959,-0.17081,0.30498,-1.34205,-0.17021,-0.58982,1.97383,-0.17619,-0.38756,-0.30425,0.88894,1.01723,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.27679,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.45252,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.58097,-0.32802,-0.28154,-0.39697,0.73358,-0.20923,-0.16977,-0.22148,-0.22222,-0.23447,-0.44334,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.47399,-0.49368,-0.65701,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.11123,-0.41707,-0.50763,1.92005,-0.38756,0.41126,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.27679,-0.13792,-0.37951,-0.26413,-0.28796,-0.38631,-0.29978,-0.18057,-0.09532,-0.27508,-0.38916,-0.13433,1.16685,-0.27888,-0.51818,-0.22427,-0.34094,0.7588,3.41751,1.48031,-0.42686,-0.74062,-0.35432,-0.28154,-0.70946,2.08465,-0.28743,1.40458,-0.22148,-0.24222,2.20471,-0.50281,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.53516,-0.47399,-0.49368,-0.19848,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,0.57504,0.5048,-0.3307,-0.50763,0.08643,-0.38756,1.95236,-0.64331,-0.53142,-0.50638,0.48613,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,1.30646,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.74062,-0.35432,-0.28154,-0.70946,-0.61748,-0.28743,-0.16977,-0.22148,-0.24222,-0.23447,-0.48794,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.53516,-0.47399,0.58834,-0.65701,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.50344,-0.50763,-0.74585,-0.38756,-0.79961,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,0.87422,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.74062,-0.35432,-0.28154,-0.70946,-0.61748,-0.28743,-0.16977,-0.22148,-0.24222,-0.23447,-0.48794,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.53516,-0.47399,0.29325,-0.65701,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,-0.79961,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.01879,-0.27679,-0.13792,-0.37951,-0.23664,-0.28796,0.38854,-0.29978,-0.11053,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.3212,-0.22427,-0.34094,0.75355,-0.2041,-0.16536,-0.42686,-0.74062,-0.2535,-0.28154,-0.08447,-0.61748,-0.13103,-0.16977,-0.22148,-0.17223,-0.23447,-0.41361,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.47399,0.19488,-0.19848,0.64519,-0.37123,-0.36959,-0.17081,-0.00197,0.39189,0.5048,-0.24432,-0.50763,0.19567,-0.38756,0.1911,0.12282,-0.24375,-0.50638,-0.05284,-0.30277,0
-0.00667,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.27165,-0.28796,-0.38631,-0.29978,-0.58304,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.28837,-0.22427,-0.34094,0.7362,-0.2041,-0.16536,-0.42686,0.53656,-0.22282,0.12109,-0.50113,0.73358,-0.28743,-0.16977,-0.22148,-0.23222,-0.23447,-0.11628,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.01077,-0.47399,-0.29694,-0.35132,-0.19597,-0.37123,-0.36959,-0.17081,-0.61588,0.29443,-0.83212,-0.41707,-0.50763,-0.74585,-0.38756,-0.0841,-0.64331,-0.53142,-0.50638,-0.12028,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.58097,-0.35432,-0.28154,-0.60529,2.08465,-0.20923,-0.16977,-0.22148,-0.23889,-0.23447,-0.47307,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.47399,-0.49368,-0.65701,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,-0.02906,-0.64331,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.07972,-0.27679,-0.13792,-0.37951,-0.2575,-0.28796,0.38854,-0.29978,-0.11053,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.38686,-0.22427,-0.34094,0.75355,-0.2041,-0.16536,-0.42686,-0.58097,-0.31048,-0.28154,-0.39697,-0.61748,-0.13103,-0.16977,-0.22148,-0.22222,-0.23447,-0.44334,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.33852,-0.47399,-0.19858,-0.19848,-0.02774,-0.37123,-0.36959,-0.17081,-0.00197,0.39189,0.5048,-0.3307,-0.50763,0.19567,-0.38756,0.1911,-0.26024,-0.27618,-0.50638,-0.05284,-0.30277,0
0.39376,7.4999,3.69022,0.22488,-0.13792,-0.37951,-0.28132,-0.28796,0.40772,-0.29978,-0.90203,-0.09532,1.0636,1.07922,-0.13433,2.07251,-0.27888,0.03994,4.58392,-0.34094,-1.28905,1.60671,-0.16536,0.94992,1.97339,0.21988,0.12109,0.33218,0.73358,-0.05283,5.06533,-0.22148,-0.05893,-0.23447,0.47837,6.75314,-0.31166,5.23185,0.33414,0.60483,0.64471,0.69195,-0.19858,-0.04564,-0.02774,0.79639,-0.36959,-0.17081,0.3141,-1.34205,-0.83212,0.27392,2.65602,-0.74585,5.87436,-0.13914,-0.13256,4.09797,0.41783,-1.23969,7.29275,1
2.79635,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,0.33541,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,0.05762,0.41712,0.12109,1.06134,0.73358,-0.20923,-0.16977,-0.22148,0.26767,-0.23447,0.50811,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.14187,-0.47399,0.48998,-0.50417,1.14989,0.79639,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,0.35622,0.37819,-0.53142,-0.50638,-1.23969,-0.30277,1
-0.4071,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.58097,-0.35432,0.12109,-0.70946,2.08465,-0.28743,-0.16977,-0.22148,-0.24222,-0.23447,-0.47307,-0.34716,-0.31166,-0.42756,-0.12984,-0.32065,-0.46961,-0.47399,-0.49368,-0.65701,-0.53243,-0.37123,-0.36959,-0.17081,-0.30893,-1.34205,-0.17021,-0.50344,0.92477,4.20755,-0.38756,0.35622,-0.64331,0.4059,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.10956,-0.13792,-0.37951,-0.21041,-0.28796,-0.38631,-0.29978,-0.65086,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,1.93082,-0.25554,-0.22427,-0.34094,-1.28109,-0.2041,-0.16536,-0.42686,-0.74062,-0.2535,-0.28154,-0.60529,-0.61748,-0.28743,-0.16977,-0.22148,-0.23889,-0.23447,-0.39874,-0.34716,-0.31166,-0.42756,-0.12538,-0.32065,-0.53516,-0.10203,0.48998,-0.35132,0.98165,0.79639,-0.36959,-0.17081,-0.30589,-1.31233,-0.83212,-0.41707,-0.25907,-0.74585,-0.21934,-0.79961,-0.51562,-0.41426,-0.50638,-1.23673,-0.30277,0
